Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.951214308	0.000	565.445		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.951214308	0.000	565.445	0.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	35.170728654	1005.236	2701.571		BIO	AVEVOC	ARMCAJ
2	Spectrogram 1	1	0.000000000	35.170728654	1005.236	2701.571	1875.000	BIO	AVEVOC	ARMCAJ
3	Waveform 1	1	0.000000000	7.317072536	2575.916	3455.497		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	7.317072536	2575.916	3455.497	3000.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3549.738	4366.492		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3549.738	4366.492	4125.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.756092374	4712.042	6157.068		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.756092374	4712.042	6157.068	5250.000	BIO	INSECT	
6	Waveform 1	1	0.097560967	59.853653341	6157.068	7350.785		BIO	INSECT	
6	Spectrogram 1	1	0.097560967	59.853653341	6157.068	7350.785	6750.000	BIO	INSECT	
7	Waveform 1	1	0.048780484	59.951214308	7853.403	9675.393		BIO	INSECT	
7	Spectrogram 1	1	0.048780484	59.951214308	7853.403	9675.393	8625.000	BIO	INSECT	
8	Waveform 1	1	6.682926249	58.975604637	8857.607	49873.485		BIO	INSECT	
8	Spectrogram 1	1	6.682926249	58.975604637	8857.607	49873.485	11625.000	BIO	INSECT	
9	Waveform 1	1	0.243902418	59.999994792	8607.330	14450.262		BIO	INSECT	
9	Spectrogram 1	1	0.243902418	59.999994792	8607.330	14450.262	8625.000	BIO	INSECT	
10	Waveform 1	1	0.341463385	59.999994792	16146.597	17968.586		BIO	INSECT	
10	Spectrogram 1	1	0.341463385	59.999994792	16146.597	17968.586	16875.000	BIO	INSECT	
11	Waveform 1	1	0.029013537	2.588863756	47861.679	61000.179		BIO	MURCIE	SACCAN
11	Spectrogram 1	1	0.029013537	2.588863756	47861.679	61000.179	56250.000	BIO	MURCIE	SACCAN
12	Waveform 1	1	2.955772831	6.838146769	50989.894	61000.179		BIO	MURCIE	SACCAN
12	Spectrogram 1	1	2.955772831	6.838146769	50989.894	61000.179	56625.000	BIO	MURCIE	SACCAN
13	Waveform 1	1	5.982043493	7.370159844	40255.073	49952.537		BIO	MURCIE	SAC_SP
13	Spectrogram 1	1	5.982043493	7.370159844	40255.073	49952.537	45000.000	BIO	MURCIE	SAC_SP
14	Waveform 1	1	15.928172640	16.401455964	25864.924	41791.191		BIO	MURCIE	MOLOSSI
14	Spectrogram 1	1	15.928172640	16.401455964	25864.924	41791.191	32250.000	BIO	MURCIE	MOLOSSI
