Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	5.568181335	59.659085730	978.056	2557.994		BIO	AVEVOC	NYCALB
1	Spectrogram 1	1	5.568181335	59.659085730	978.056	2557.994	1875.000	BIO	AVEVOC	NYCALB
2	Waveform 1	1	0.361588664	59.716250308	376.176	902.821		BIO	HERPET	ENGPOS
2	Spectrogram 1	1	0.361588664	59.716250308	376.176	902.821	750.000	BIO	HERPET	ENGPOS
3	Waveform 1	1	0.000000000	59.999994792	2934.169	15648.903		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	2934.169	15648.903	7500.000	BIO	INSECT	
4	Waveform 1	1	32.339343004	36.660186998	20010.067	26342.366		BIO	MURCIE	MOLOSSI
4	Spectrogram 1	1	32.339343004	36.660186998	20010.067	26342.366	23250.000	BIO	MURCIE	MOLOSSI
5	Waveform 1	1	34.814603567	39.957848311	28115.410	44579.389		BIO	MURCIE	MOL_SP
5	Spectrogram 1	1	34.814603567	39.957848311	28115.410	44579.389	34500.000	BIO	MURCIE	MOL_SP
