Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	3310.345	4965.517		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	3310.345	4965.517	4125.000	BIO	INSECT	
2	Waveform 1	1	0.227272708	59.999994792	6394.984	8501.567		BIO	INSECT	
2	Spectrogram 1	1	0.227272708	59.999994792	6394.984	8501.567	7500.000	BIO	INSECT	
3	Waveform 1	1	0.454545415	59.999994792	14144.201	15122.257		BIO	INSECT	
3	Spectrogram 1	1	0.454545415	59.999994792	14144.201	15122.257	14625.000	BIO	INSECT	
4	Waveform 1	1	0.284090884	59.999994792	21517.241	22194.357		BIO	INSECT	
4	Spectrogram 1	1	0.284090884	59.999994792	21517.241	22194.357	21750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	4739.812	5567.398		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	4739.812	5567.398	5250.000	BIO	INSECT	
6	Waveform 1	1	0.284090884	59.886358438	19485.893	20915.361		BIO	INSECT	
6	Spectrogram 1	1	0.284090884	59.886358438	19485.893	20915.361	19500.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	11514.067	32707.877		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	11514.067	32707.877	17625.000	BIO	INSECT	
8	Waveform 1	1	6.412270357	9.704234162	29857.983	39810.643		BIO	MURCIE	MOL_SP
8	Spectrogram 1	1	6.412270357	9.704234162	29857.983	39810.643	34500.000	BIO	MURCIE	MOL_SP
9	Waveform 1	1	10.100270278	13.819109453	56398.412	64819.894		BIO	MURCIE	PTEPAR
9	Spectrogram 1	1	10.100270278	13.819109453	56398.412	64819.894	61875.000	BIO	MURCIE	PTEPAR
10	Waveform 1	1	30.884088230	31.800615050	58184.787	64054.305		BIO	MURCIE	PTEPAR
10	Spectrogram 1	1	30.884088230	31.800615050	58184.787	64054.305	62250.000	BIO	MURCIE	PTEPAR
11	Waveform 1	1	44.413532556	47.828536833	56653.608	64309.501		BIO	MURCIE	PTEPAR
11	Spectrogram 1	1	44.413532556	47.828536833	56653.608	64309.501	61875.000	BIO	MURCIE	PTEPAR
12	Waveform 1	1	53.161246733	54.416762926	57164.001	64309.501		BIO	MURCIE	PTEPAR
12	Spectrogram 1	1	53.161246733	54.416762926	57164.001	64309.501	61875.000	BIO	MURCIE	PTEPAR
13	Waveform 1	1	56.644049386	59.129971448	56398.412	64309.501		BIO	MURCIE	PTEPAR
13	Spectrogram 1	1	56.644049386	59.129971448	56398.412	64309.501	62250.000	BIO	MURCIE	PTEPAR
