Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	5642.633	8050.157		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	5642.633	8050.157	7500.000	BIO	INSECT	
2	Waveform 1	1	24.659088769	29.204542919	2708.464	3385.580		BIO		
2	Spectrogram 1	1	24.659088769	29.204542919	2708.464	3385.580	3000.000	BIO		
3	Waveform 1	1	0.227272708	19.772725556	4062.696	4589.342		BIO		
3	Spectrogram 1	1	0.227272708	19.772725556	4062.696	4589.342	4500.000	BIO		
4	Waveform 1	1	21.704543570	28.068179382	0.000	752.351		BIO	AVEVOC	
4	Spectrogram 1	1	21.704543570	28.068179382	0.000	752.351	375.000	BIO	AVEVOC	
5	Waveform 1	1	47.727268584	53.693177157	0.000	827.586		BIO	AVEVOC	
5	Spectrogram 1	1	47.727268584	53.693177157	0.000	827.586	375.000	BIO	AVEVOC	
6	Waveform 1	1	0.340909061	59.999994792	0.000	41036.484		GEO	LLUVIA	
6	Spectrogram 1	1	0.340909061	59.999994792	0.000	41036.484	7875.000	GEO	LLUVIA	
