Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.225776086	59.999994792	6900.958	7667.732		BIO	INSECT	
1	Spectrogram 1	1	0.225776086	59.999994792	6900.958	7667.732	7125.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	5674.121	6364.217		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	5674.121	6364.217	6000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	3220.447	4063.898		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	3220.447	4063.898	3750.000	BIO	INSECT	
4	Waveform 1	1	13.715897210	24.778925413	0.000	2530.351		ANT	TRAMOT	
4	Spectrogram 1	1	13.715897210	24.778925413	0.000	2530.351	1500.000	ANT	TRAMOT	
5	Waveform 1	1	0.000000000	59.999994792	4677.316	5367.412		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	4677.316	5367.412	5250.000	BIO	INSECT	
6	Waveform 1	1	0.790216300	59.379110556	14261.981	20702.875		BIO	INSECT	
6	Spectrogram 1	1	0.790216300	59.379110556	14261.981	20702.875	18750.000	BIO	INSECT	
7	Waveform 1	1	0.338664129	59.999994792	9047.923	10351.438		BIO	INSECT	
7	Spectrogram 1	1	0.338664129	59.999994792	9047.923	10351.438	9750.000	BIO	INSECT	
