Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	17175.719	24843.450		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	17175.719	24843.450	20250.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	9124.601	10351.438		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	9124.601	10351.438	9750.000	BIO	INSECT	
3	Waveform 1	1	39.341482944	47.638754096	460.064	1993.610		BIO	AVEVOC	NYCALB
3	Spectrogram 1	1	39.341482944	47.638754096	460.064	1993.610	1125.000	BIO	AVEVOC	NYCALB
4	Waveform 1	1	2.596424986	4.515521715	2683.706	3373.802		BIO	HERPET	
4	Spectrogram 1	1	2.596424986	4.515521715	2683.706	3373.802	3000.000	BIO	HERPET	
5	Waveform 1	1	20.602067826	21.561616190	920.128	2837.061		BIO	AVEVOC	
5	Spectrogram 1	1	20.602067826	21.561616190	920.128	2837.061	2250.000	BIO	AVEVOC	
6	Waveform 1	1	21.843836298	22.521164555	1073.482	2070.288		BIO	HERPET	
6	Spectrogram 1	1	21.843836298	22.521164555	1073.482	2070.288	1500.000	BIO	HERPET	
7	Waveform 1	1	0.000000000	59.999994792	3757.188	4063.898		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	3757.188	4063.898	3750.000	BIO	INSECT	
8	Waveform 1	1	39.567259030	41.712131845	4370.607	5904.153		BIO	INSECT	
8	Spectrogram 1	1	39.567259030	41.712131845	4370.607	5904.153	5250.000	BIO	INSECT	
9	Waveform 1	1	51.589835597	52.718716026	3450.479	4447.284		BIO	HERPET	
9	Spectrogram 1	1	51.589835597	52.718716026	3450.479	4447.284	4125.000	BIO	HERPET	
10	Waveform 1	1	6.886170616	8.353715173	3680.511	4523.962		BIO	HERPET	
10	Spectrogram 1	1	6.886170616	8.353715173	3680.511	4523.962	4125.000	BIO	HERPET	
11	Waveform 1	1	0.000000000	59.999994792	4293.930	5060.703		BIO	INSECT	
11	Spectrogram 1	1	0.000000000	59.999994792	4293.930	5060.703	4875.000	BIO	INSECT	
12	Waveform 1	1	0.000000000	59.999994792	5674.121	6287.540		BIO	INSECT	
12	Spectrogram 1	1	0.000000000	59.999994792	5674.121	6287.540	6000.000	BIO	INSECT	
13	Waveform 1	1	27.714014527	59.999994792	8127.796	8664.537		BIO	INSECT	
13	Spectrogram 1	1	27.714014527	59.999994792	8127.796	8664.537	8625.000	BIO	INSECT	
14	Waveform 1	1	0.000000000	59.999994792	7284.345	9124.601		BIO	INSECT	
14	Spectrogram 1	1	0.000000000	59.999994792	7284.345	9124.601	8625.000	BIO	INSECT	
