Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	46926.518		GEO	LLUVIA	
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	46926.518	9000.000	GEO	LLUVIA	
2	Waveform 1	1	0.000000000	59.999994792	6824.281	8051.118		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	6824.281	8051.118	7500.000	BIO	INSECT	
3	Waveform 1	1	44.647220960	59.096890449	6364.217	6900.958		BIO	INSECT	
3	Spectrogram 1	1	44.647220960	59.096890449	6364.217	6900.958	6750.000	BIO	INSECT	
4	Waveform 1	1	8.918155388	57.290681763	153.355	1073.482		BIO	AVEVOC	PATCAY
4	Spectrogram 1	1	8.918155388	57.290681763	153.355	1073.482	375.000	BIO	AVEVOC	PATCAY
5	Waveform 1	1	36.632169915	59.548442620	3910.543	4370.607		BIO	INSECT	
5	Spectrogram 1	1	36.632169915	59.548442620	3910.543	4370.607	4125.000	BIO	INSECT	
