Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	2683.706	3450.479		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	2683.706	3450.479	3000.000	BIO	INSECT	
2	Waveform 1	1	0.225776086	59.266222513	4600.639	5060.703		BIO	INSECT	
2	Spectrogram 1	1	0.225776086	59.266222513	4600.639	5060.703	4875.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	5444.089	6287.540		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	5444.089	6287.540	6000.000	BIO	INSECT	
4	Waveform 1	1	0.451552172	59.999994792	6287.540	6747.604		BIO	INSECT	
4	Spectrogram 1	1	0.451552172	59.999994792	6287.540	6747.604	6375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	6670.927	7974.441		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	6670.927	7974.441	7125.000	BIO	INSECT	
6	Waveform 1	1	1.354656515	56.556909484	7744.409	11041.534		BIO	INSECT	
6	Spectrogram 1	1	1.354656515	56.556909484	7744.409	11041.534	8250.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	11808.307	12421.725		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	11808.307	12421.725	12000.000	BIO	INSECT	
8	Waveform 1	1	0.338664129	58.306674148	13725.240	31877.472		BIO	INSECT	
8	Spectrogram 1	1	0.338664129	58.306674148	13725.240	31877.472	19125.000	BIO	INSECT	
9	Waveform 1	1	2.765757051	38.946374794	17865.815	19092.652		BIO	INSECT	
9	Spectrogram 1	1	2.765757051	38.946374794	17865.815	19092.652	18375.000	BIO	INSECT	
10	Waveform 1	1	5.554403637	6.940493514	33062.241	47004.149			INDETE	
10	Spectrogram 1	1	5.554403637	6.940493514	33062.241	47004.149	36000.000		INDETE	
11	Waveform 1	1	35.390524656	40.170353787	33062.241	46207.469			INDETE	
11	Spectrogram 1	1	35.390524656	40.170353787	33062.241	46207.469	36000.000		INDETE	
12	Waveform 1	1	42.073762713	55.312397927	31468.880	45410.788			INDETE	
12	Spectrogram 1	1	42.073762713	55.312397927	31468.880	45410.788	34875.000		INDETE	
