Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	47.356533989	59.887106749	759.067	3253.143		BIO	AVEVOC	
1	Spectrogram 1	1	47.356533989	59.887106749	759.067	3253.143	3000.000	BIO	AVEVOC	
2	Waveform 1	1	0.000000000	59.999994792	3067.093	4063.898		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3067.093	4063.898	3750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4140.575	4753.994		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4140.575	4753.994	4500.000	BIO	INSECT	
4	Waveform 1	1	16.989650454	38.946374794	9201.278	19246.006		BIO	INSECT	
4	Spectrogram 1	1	16.989650454	38.946374794	9201.278	19246.006	12750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	7591.054	8434.505		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	7591.054	8434.505	7875.000	BIO	INSECT	
6	Waveform 1	1	2.201316836	58.193786106	6747.604	7361.022		BIO	INSECT	
6	Spectrogram 1	1	2.201316836	58.193786106	6747.604	7361.022	6750.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	6134.185	6747.604		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	6134.185	6747.604	6375.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	24354.701	57777.641		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	24354.701	57777.641	40875.000	BIO	INSECT	
