Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	11.136362670	51.874995497	28890.282	31297.806		BIO		
1	Spectrogram 1	1	11.136362670	51.874995497	28890.282	31297.806	29625.000	BIO		
2	Waveform 1	1	53.011359035	55.511358818	20764.890	23924.765		BIO	INSECT	
2	Spectrogram 1	1	53.011359035	55.511358818	20764.890	23924.765	22125.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	7373.041	8652.038		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	7373.041	8652.038	7875.000	BIO	INSECT	
4	Waveform 1	1	49.772722952	58.863631254	8727.273	9329.154		BIO	INSECT	
4	Spectrogram 1	1	49.772722952	58.863631254	8727.273	9329.154	9000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	6018.809	7072.100		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	6018.809	7072.100	6750.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	3235.110	3987.461		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	3235.110	3987.461	3750.000	BIO	INSECT	
7	Waveform 1	1	31.079542757	36.079542323	0.000	3159.875			INDETE	
7	Spectrogram 1	1	31.079542757	36.079542323	0.000	3159.875	750.000		INDETE	
