Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	2.613636137	3.977272382	10231.975	22570.533		BIO	INSECT	
1	Spectrogram 1	1	2.613636137	3.977272382	10231.975	22570.533	14250.000	BIO	INSECT	
2	Waveform 1	1	12.670453446	14.374998752	9329.154	21366.771		BIO	INSECT	
2	Spectrogram 1	1	12.670453446	14.374998752	9329.154	21366.771	15000.000	BIO	INSECT	
3	Waveform 1	1	17.272725773	19.318180141	10532.915	21065.831		BIO	INSECT	
3	Spectrogram 1	1	17.272725773	19.318180141	10532.915	21065.831	14250.000	BIO	INSECT	
4	Waveform 1	1	1.249999891	8.409090179	8727.273	17078.370		BIO	INSECT	
4	Spectrogram 1	1	1.249999891	8.409090179	8727.273	17078.370	13500.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	6771.160	8426.332		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	6771.160	8426.332	7125.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	5717.868	6470.219		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	5717.868	6470.219	6375.000	BIO	INSECT	
7	Waveform 1	1	0.454545415	59.999994792	4739.812	5717.868		BIO	INSECT	
7	Spectrogram 1	1	0.454545415	59.999994792	4739.812	5717.868	5250.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	4062.696	4514.107		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	4062.696	4514.107	4125.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	3310.345	3912.226		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	3310.345	3912.226	3750.000	BIO	INSECT	
10	Waveform 1	1	4.772726858	58.863631254	1655.172	2181.818		BIO	AVEVOC	CRYSOU
10	Spectrogram 1	1	4.772726858	58.863631254	1655.172	2181.818	1875.000	BIO	AVEVOC	CRYSOU
