Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	25.853656292	56.634141425	376.963	2198.953		BIO	AVEVOC	
1	Spectrogram 1	1	25.853656292	56.634141425	376.963	2198.953	1125.000	BIO	AVEVOC	
2	Waveform 1	1	0.000000000	59.999994792	2890.052	3204.188		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	2890.052	3204.188	3000.000	BIO	INSECT	
3	Waveform 1	1	0.048780484	59.804872857	3895.288	4649.215		BIO	INSECT	
3	Spectrogram 1	1	0.048780484	59.804872857	3895.288	4649.215	4125.000	BIO	INSECT	
4	Waveform 1	1	3.073170465	7.414633503	4649.215	5465.969		BIO	INSECT	
4	Spectrogram 1	1	3.073170465	7.414633503	4649.215	5465.969	4875.000	BIO	INSECT	
5	Waveform 1	1	37.512191866	45.609752138	6031.414	6534.031		BIO	INSECT	
5	Spectrogram 1	1	37.512191866	45.609752138	6031.414	6534.031	6375.000	BIO	INSECT	
6	Waveform 1	1	7.268292052	12.682925728	6345.550	6973.822		BIO	INSECT	
6	Spectrogram 1	1	7.268292052	12.682925728	6345.550	6973.822	6750.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.951214308	7162.304	8293.194		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.951214308	7162.304	8293.194	7875.000	BIO	INSECT	
8	Waveform 1	1	7.560974953	9.756096714	8921.466	19539.267		BIO	INSECT	
8	Spectrogram 1	1	7.560974953	9.756096714	8921.466	19539.267	13875.000	BIO	INSECT	
9	Waveform 1	1	32.536582541	52.390239355	8356.021	10680.628		BIO	INSECT	
9	Spectrogram 1	1	32.536582541	52.390239355	8356.021	10680.628	9000.000	BIO	INSECT	
10	Waveform 1	1	38.975606373	41.414630551	8356.021	17905.759		BIO	INSECT	
10	Spectrogram 1	1	38.975606373	41.414630551	8356.021	17905.759	14625.000	BIO	INSECT	
