Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	565.445		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	565.445	0.000	ANT	TRAMOT	
2	Waveform 1	1	4.243902071	6.536584798	1696.335	4272.251		BIO	AVEVOC	TROAED
2	Spectrogram 1	1	4.243902071	6.536584798	1696.335	4272.251	3375.000	BIO	AVEVOC	TROAED
3	Waveform 1	1	11.999998958	19.804876330	816.754	2890.052		BIO	AVEVOC	CAMGRY
3	Spectrogram 1	1	11.999998958	19.804876330	816.754	2890.052	2250.000	BIO	AVEVOC	CAMGRY
4	Waveform 1	1	11.951218475	14.878047489	2890.052	4272.251		BIO	AVEVOC	TROAED
4	Spectrogram 1	1	11.951218475	14.878047489	2890.052	4272.251	3750.000	BIO	AVEVOC	TROAED
5	Waveform 1	1	52.195117420	59.902433825	879.581	2952.880		BIO	AVEVOC	
5	Spectrogram 1	1	52.195117420	59.902433825	879.581	2952.880	1500.000	BIO	AVEVOC	
6	Waveform 1	1	0.000000000	42.634142641	4083.770	6408.377		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	42.634142641	4083.770	6408.377	5250.000	BIO	INSECT	
7	Waveform 1	1	46.878044711	51.658532101	4020.942	5089.005		BIO	INSECT	
7	Spectrogram 1	1	46.878044711	51.658532101	4020.942	5089.005	4875.000	BIO	INSECT	
8	Waveform 1	1	0.146341451	59.951214308	5403.141	6973.822		BIO	INSECT	
8	Spectrogram 1	1	0.146341451	59.951214308	5403.141	6973.822	6000.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.951214308	7476.440	8921.466		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.951214308	7476.440	8921.466	7875.000	BIO	INSECT	
10	Waveform 1	1	0.048780484	4.048780136	15958.115	16900.524		BIO	INSECT	
10	Spectrogram 1	1	0.048780484	4.048780136	15958.115	16900.524	16500.000	BIO	INSECT	
11	Waveform 1	1	5.512194643	31.707314321	14575.916	15329.843		BIO	INSECT	
11	Spectrogram 1	1	5.512194643	31.707314321	14575.916	15329.843	15000.000	BIO	INSECT	
12	Waveform 1	1	41.170728133	59.999994792	16146.597	16712.042		BIO	INSECT	
12	Spectrogram 1	1	41.170728133	59.999994792	16146.597	16712.042	16500.000	BIO	INSECT	
13	Waveform 1	1	0.000000000	59.999994792	18910.995	23434.555		BIO	INSECT	
13	Spectrogram 1	1	0.000000000	59.999994792	18910.995	23434.555	21375.000	BIO	INSECT	
