Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.341463385	59.804872857	376.963	1068.063		BIO	HERPET	
1	Spectrogram 1	1	0.341463385	59.804872857	376.963	1068.063	750.000	BIO	HERPET	
2	Waveform 1	1	0.243902418	59.999994792	3392.670	4146.597		BIO	INSECT	
2	Spectrogram 1	1	0.243902418	59.999994792	3392.670	4146.597	3750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4649.215	5151.832		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4649.215	5151.832	4875.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.853653341	6848.168	8670.157		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.853653341	6848.168	8670.157	7875.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.951214308	9738.220	25390.443		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.951214308	9738.220	25390.443	19125.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	17.999998438	0.000	32100.589		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	17.999998438	0.000	32100.589	19125.000	BIO	INSECT	
7	Waveform 1	1	27.902436602	38.487801537	0.000	32167.539		BIO	INSECT	
7	Spectrogram 1	1	27.902436602	38.487801537	0.000	32167.539	19125.000	BIO	INSECT	
8	Waveform 1	1	44.731703434	58.097555932	0.000	32356.021		BIO	INSECT	
8	Spectrogram 1	1	44.731703434	58.097555932	0.000	32356.021	19125.000	BIO	INSECT	
