Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	16.195120545	26.195119677	376.963	2638.743		BIO	AVEVOC	CAMGRY
1	Spectrogram 1	1	16.195120545	26.195119677	376.963	2638.743	1500.000	BIO	AVEVOC	CAMGRY
2	Waveform 1	1	1.804877892	57.951214482	3832.461	5465.969		BIO	AVEVOC	
2	Spectrogram 1	1	1.804877892	57.951214482	3832.461	5465.969	4500.000	BIO	AVEVOC	
3	Waveform 1	1	0.073170725	57.999994965	2136.126	3769.634		BIO	AVEVOC	
3	Spectrogram 1	1	0.073170725	57.999994965	2136.126	3769.634	3000.000	BIO	AVEVOC	
4	Waveform 1	1	0.195121934	59.999994792	5905.759	7099.476		BIO	INSECT	
4	Spectrogram 1	1	0.195121934	59.999994792	5905.759	7099.476	6750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	7099.476	8732.984		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	7099.476	8732.984	7875.000	BIO	INSECT	
6	Waveform 1	1	0.243902418	59.853653341	11937.173	13005.236		BIO	INSECT	
6	Spectrogram 1	1	0.243902418	59.853653341	11937.173	13005.236	12375.000	BIO	INSECT	
7	Waveform 1	1	0.097560967	59.951214308	17749.208	24911.511		BIO	INSECT	
7	Spectrogram 1	1	0.097560967	59.951214308	17749.208	24911.511	21750.000	BIO	INSECT	
8	Waveform 1	1	6.439023831	15.463413292	251.309	691.099		BIO	AVEVOC	COLTAL
8	Spectrogram 1	1	6.439023831	15.463413292	251.309	691.099	375.000	BIO	AVEVOC	COLTAL
