Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	3.668861394	56.387577419	1610.224	2530.351		BIO	AVEVOC	NYCALB
1	Spectrogram 1	1	3.668861394	56.387577419	1610.224	2530.351	2250.000	BIO	AVEVOC	NYCALB
2	Waveform 1	1	0.000000000	13.715897210	2300.319	3220.447		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	13.715897210	2300.319	3220.447	3000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	3373.802	4063.898		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	3373.802	4063.898	3750.000	BIO	INSECT	
4	Waveform 1	1	46.396985624	59.999994792	2607.029	3373.802		BIO	INSECT	
4	Spectrogram 1	1	46.396985624	59.999994792	2607.029	3373.802	3000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	5060.703	5750.799		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	5060.703	5750.799	5250.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	7054.313	7744.409		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	7054.313	7744.409	7500.000	BIO	INSECT	
7	Waveform 1	1	0.225776086	59.999994792	7897.764	10811.502		BIO	INSECT	
7	Spectrogram 1	1	0.225776086	59.999994792	7897.764	10811.502	8625.000	BIO	INSECT	
8	Waveform 1	1	0.338664129	59.943550770	12421.725	18632.588		BIO	INSECT	
8	Spectrogram 1	1	0.338664129	59.943550770	12421.725	18632.588	15750.000	BIO	INSECT	
9	Waveform 1	1	3.725305415	47.808086160	10811.502	20472.843		BIO	INSECT	
9	Spectrogram 1	1	3.725305415	47.808086160	10811.502	20472.843	16125.000	BIO	INSECT	
10	Waveform 1	1	0.681818123	58.255951348	36806.324	47051.383		BIO	INSECT	
10	Spectrogram 1	1	0.681818123	58.255951348	36806.324	47051.383	39750.000	BIO	INSECT	
