Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	11.966132545	15.352773832	306.709	1993.610		BIO	AVEVOC	
1	Spectrogram 1	1	11.966132545	15.352773832	306.709	1993.610	375.000	BIO	AVEVOC	
2	Waveform 1	1	0.000000000	59.999994792	3373.802	4600.639		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3373.802	4600.639	3750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6594.249	8357.827		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6594.249	8357.827	7500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	5520.767	6440.895		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	5520.767	6440.895	6000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	58.645338277	2683.706	3373.802		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	58.645338277	2683.706	3373.802	3000.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	4.176857587	9507.987	10198.083		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	4.176857587	9507.987	10198.083	9750.000	BIO	INSECT	
8	Waveform 1	1	7.845718980	59.999994792	18555.911	20319.489		BIO	INSECT	
8	Spectrogram 1	1	7.845718980	59.999994792	18555.911	20319.489	19125.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	8281.150	9968.051		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	8281.150	9968.051	8625.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	18.570083054	10351.438	18555.910		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	18.570083054	10351.438	18555.910	16125.000	BIO	INSECT	
11	Waveform 1	1	38.664154687	58.871114363	10121.406	18402.556		BIO	INSECT	
11	Spectrogram 1	1	38.664154687	58.871114363	10121.406	18402.556	16125.000	BIO	INSECT	
12	Waveform 1	1	23.142048791	36.124173722	16638.978	24766.773		BIO	INSECT	
12	Spectrogram 1	1	23.142048791	36.124173722	16638.978	24766.773	21000.000	BIO	INSECT	
