Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	3078.534	4272.251		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	3078.534	4272.251	3750.000	BIO	INSECT	
2	Waveform 1	1	5.512194643	24.390241785	1696.335	2890.052		BIO	AVEVOC	
2	Spectrogram 1	1	5.512194643	24.390241785	1696.335	2890.052	2250.000	BIO	AVEVOC	
3	Waveform 1	1	29.512192560	54.829263533	1633.508	6219.895		BIO	AVEVOC	TROAED
3	Spectrogram 1	1	29.512192560	54.829263533	1633.508	6219.895	3750.000	BIO	AVEVOC	TROAED
4	Waveform 1	1	0.000000000	59.951214308	5842.932	6659.686		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.951214308	5842.932	6659.686	6375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.951214308	6848.168	7413.613		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.951214308	6848.168	7413.613	7125.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.951214308	7664.921	8670.157		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.951214308	7664.921	8670.157	7875.000	BIO	INSECT	
7	Waveform 1	1	10.536584451	13.756096367	8732.984	20732.984		BIO	INSECT	
7	Spectrogram 1	1	10.536584451	13.756096367	8732.984	20732.984	17250.000	BIO	INSECT	
8	Waveform 1	1	0.243902418	59.756092374	11596.252	13292.587		BIO	INSECT	
8	Spectrogram 1	1	0.243902418	59.756092374	11596.252	13292.587	12375.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.902433825	17125.048	18758.556		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.902433825	17125.048	18758.556	18000.000	BIO	INSECT	
