Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.146341451	59.951214308	4586.387	5403.141		BIO	INSECT	
1	Spectrogram 1	1	0.146341451	59.951214308	4586.387	5403.141	4875.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.951214308	3455.497	4209.424		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.951214308	3455.497	4209.424	4125.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	50.731702913	0.000	95945.412		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	50.731702913	0.000	95945.412	17250.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.951214308	6471.204	7664.921		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.951214308	6471.204	7664.921	7500.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.951214308	7727.749	8670.157		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.951214308	7727.749	8670.157	8250.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.951214308	10115.183	19413.613		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.951214308	10115.183	19413.613	17250.000	BIO	INSECT	
