Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
9	Spectrogram 1	1	37.670451275	59.204540315	4664.577	6470.219	6093.750	BIO	AVEVOC	
6	Spectrogram 1	1	0.000000000	8.181817472	6394.984	7523.511	7171.875	BIO	INDETE	
3	Spectrogram 1	1	17.499998481	18.579543842	9780.564	25870.021	16875.000	BIO	INSECT	
4	Spectrogram 1	1	0.170454531	8.977271948	9554.859	10457.680	9937.500	BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	8050.157	9329.154	8671.875	BIO	INSECT	
7	Spectrogram 1	1	12.897726153	44.261359794	6846.395	7974.922	7546.875	BIO	INSECT	
8	Spectrogram 1	1	0.340909061	50.852268313	4213.166	4890.282	4453.125	BIO	INSECT	
1	Spectrogram 1	1	0.454545415	8.124999295	13768.025	22194.357	17343.750	BIO	MURCIE?	
2	Spectrogram 1	1	10.397726370	10.909089962	11210.031	19034.483	15046.875	BIO	MURCIE?	
10	Spectrogram 1	1	0.000000000	59.999994792	3235.110	3987.461	3750.000	BIO	INSECT	
