Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.829540261	12071.856	18467.066		BIO		
1	Spectrogram 1	1	0.000000000	59.829540261	12071.856	18467.066	15750.000	BIO		
2	Waveform 1	1	0.284090884	59.999994792	7832.335	11065.868		BIO	INSECT	
2	Spectrogram 1	1	0.284090884	59.999994792	7832.335	11065.868	8625.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6251.497	7185.629		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6251.497	7185.629	6750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4598.802	6035.928		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4598.802	6035.928	5250.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	3161.677	3952.096		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	3161.677	3952.096	3750.000	BIO	INSECT	
6	Waveform 1	1	5.397726804	9.715908248	2011.976	2443.114		BIO	AVEVOC	
6	Spectrogram 1	1	5.397726804	9.715908248	2011.976	2443.114	2250.000	BIO	AVEVOC	
7	Waveform 1	1	44.943177917	53.579540804	934.132	2299.401		BIO	AVEVOC	
7	Spectrogram 1	1	44.943177917	53.579540804	934.132	2299.401	1500.000	BIO	AVEVOC	
8	Waveform 1	1	15.484861160	24.194514572	20176.271	38725.424		BIO	MURCIE	
8	Spectrogram 1	1	15.484861160	24.194514572	20176.271	38725.424	24750.000	BIO	MURCIE	
