Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.902433825	0.000	565.445		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.902433825	0.000	565.445	0.000	ANT	TRAMOT	
2	Waveform 1	1	2.975609498	54.341458697	691.099	4020.942		BIO	AVEVOC	ORT_SP
2	Spectrogram 1	1	2.975609498	54.341458697	691.099	4020.942	3000.000	BIO	AVEVOC	ORT_SP
3	Waveform 1	1	0.243902418	59.999994792	3078.534	4649.215		BIO	INSECT	
3	Spectrogram 1	1	0.243902418	59.999994792	3078.534	4649.215	3750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.951214308	4712.042	5465.969		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.951214308	4712.042	5465.969	5250.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.902433825	5654.450	6659.686		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.902433825	5654.450	6659.686	6000.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.902433825	6722.513	8293.194		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.902433825	6722.513	8293.194	7125.000	BIO	INSECT	
7	Waveform 1	1	0.243902418	51.707312585	8858.639	10115.183		BIO	INSECT	
7	Spectrogram 1	1	0.243902418	51.707312585	8858.639	10115.183	9375.000	BIO	INSECT	
8	Waveform 1	1	13.853657334	14.878047489	9486.911	17214.660		BIO	INSECT	
8	Spectrogram 1	1	13.853657334	14.878047489	9486.911	17214.660	12000.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.951214308	17465.969	20104.712		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.951214308	17465.969	20104.712	18750.000	BIO	INSECT	
10	Waveform 1	1	26.292680644	27.170729349	10366.492	17089.005		BIO	INSECT	
10	Spectrogram 1	1	26.292680644	27.170729349	10366.492	17089.005	14250.000	BIO	INSECT	
11	Waveform 1	1	6.374050835	10.929063644	24528.634	48634.361		BIO	MURCIE	
11	Spectrogram 1	1	6.374050835	10.929063644	24528.634	48634.361	33375.000	BIO	MURCIE	
