Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.048780484	59.951214308	0.000	628.272		ANT	TRAMOT	
1	Spectrogram 1	1	0.048780484	59.951214308	0.000	628.272	0.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.804872857	1445.026	2261.780		BIO	HERPET	
2	Spectrogram 1	1	0.000000000	59.804872857	1445.026	2261.780	1875.000	BIO	HERPET	
3	Waveform 1	1	9.902438165	59.902433825	2701.571	3329.843		BIO	INSECT	
3	Spectrogram 1	1	9.902438165	59.902433825	2701.571	3329.843	3000.000	BIO	INSECT	
4	Waveform 1	1	0.243902418	59.804872857	3455.497	4649.215		BIO	INSECT	
4	Spectrogram 1	1	0.243902418	59.804872857	3455.497	4649.215	3750.000	BIO	INSECT	
5	Waveform 1	1	0.146341451	59.902433825	4649.215	5465.969		BIO	INSECT	
5	Spectrogram 1	1	0.146341451	59.902433825	4649.215	5465.969	4875.000	BIO	INSECT	
6	Waveform 1	1	0.048780484	59.951214308	6157.068	6722.513		BIO	INSECT	
6	Spectrogram 1	1	0.048780484	59.951214308	6157.068	6722.513	6375.000	BIO	INSECT	
7	Waveform 1	1	0.097560967	59.853653341	7036.649	8041.885		BIO	INSECT	
7	Spectrogram 1	1	0.097560967	59.853653341	7036.649	8041.885	7500.000	BIO	INSECT	
8	Waveform 1	1	0.048780484	59.804872857	7916.230	13696.335		BIO	INSECT	
8	Spectrogram 1	1	0.048780484	59.804872857	7916.230	13696.335	11250.000	BIO	INSECT	
9	Waveform 1	1	0.390243869	46.682922777	9913.312	18394.988		BIO	INSECT	
9	Spectrogram 1	1	0.390243869	46.682922777	9913.312	18394.988	15375.000	BIO	INSECT	
