Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.195121934	59.853653341	0.000	376.963		ANT	TRAMOT	
1	Spectrogram 1	1	0.195121934	59.853653341	0.000	376.963	0.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	3.658536268	2638.743	5968.586		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	3.658536268	2638.743	5968.586	4875.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.951214308	4397.906	5654.450		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.951214308	4397.906	5654.450	5250.000	BIO	INSECT	
4	Waveform 1	1	16.829266832	19.170730043	3267.016	4774.869		BIO	INDETE	
4	Spectrogram 1	1	16.829266832	19.170730043	3267.016	4774.869	4500.000	BIO	INDETE	
5	Waveform 1	1	42.048776838	50.487800495	3204.188	4209.424		BIO	AVEVOC	
5	Spectrogram 1	1	42.048776838	50.487800495	3204.188	4209.424	3750.000	BIO	AVEVOC	
6	Waveform 1	1	0.000000000	59.951214308	6315.676	6818.294		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.951214308	6315.676	6818.294	6750.000	BIO	INSECT	
7	Waveform 1	1	0.048780484	59.951214308	6943.948	8388.974		BIO	INSECT	
7	Spectrogram 1	1	0.048780484	59.951214308	6943.948	8388.974	7500.000	BIO	INSECT	
8	Waveform 1	1	0.048780484	59.951214308	8451.801	10462.273		BIO	INSECT	
8	Spectrogram 1	1	0.048780484	59.951214308	8451.801	10462.273	9375.000	BIO	INSECT	
9	Waveform 1	1	0.048780484	59.951214308	10525.100	14231.906		BIO	INSECT	
9	Spectrogram 1	1	0.048780484	59.951214308	10525.100	14231.906	12000.000	BIO	INSECT	
10	Waveform 1	1	1.219512089	58.292677867	14106.252	16116.723		BIO	INSECT	
10	Spectrogram 1	1	1.219512089	58.292677867	14106.252	16116.723	15000.000	BIO	INSECT	
11	Waveform 1	1	21.609754222	22.292680992	16053.896	21959.655		BIO	INSECT	
11	Spectrogram 1	1	21.609754222	22.292680992	16053.896	21959.655	18750.000	BIO	INSECT	
12	Waveform 1	1	45.756093589	46.682922777	16305.205	22525.100		BIO	INSECT	
12	Spectrogram 1	1	45.756093589	46.682922777	16305.205	22525.100	18750.000	BIO	INSECT	
