Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	3450.479		BIO	HERPET	
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	3450.479	1500.000	BIO	HERPET	
2	Waveform 1	1	0.000000000	59.999994792	3373.802	4677.316		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3373.802	4677.316	4125.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.943550770	7667.732	8894.569		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.943550770	7667.732	8894.569	8250.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4600.639	5444.089		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4600.639	5444.089	4875.000	BIO	INSECT	
5	Waveform 1	1	4.910629865	8.635935280	9431.310	18862.620		BIO	INSECT	
5	Spectrogram 1	1	4.910629865	8.635935280	9431.310	18862.620	14250.000	BIO	INSECT	
6	Waveform 1	1	20.545623804	26.923798227	10734.824	19859.425		BIO	INSECT	
6	Spectrogram 1	1	20.545623804	26.923798227	10734.824	19859.425	17625.000	BIO	INSECT	
7	Waveform 1	1	50.912507340	52.380051897	10198.083	19246.006		BIO	INSECT	
7	Spectrogram 1	1	50.912507340	52.380051897	10198.083	19246.006	15375.000	BIO	INSECT	
8	Waveform 1	1	54.186260583	55.992469269	10428.115	18709.265		BIO	INSECR	
8	Spectrogram 1	1	54.186260583	55.992469269	10428.115	18709.265	16500.000	BIO	INSECT	
9	Waveform 1	1	35.108181336	50.743175275	13265.176	14031.949		BIO	INSECT	
9	Spectrogram 1	1	35.108181336	50.743175275	13265.176	14031.949	13875.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	59.999994792	6057.508	7437.700		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	59.999994792	6057.508	7437.700	6750.000	BIO	INSECT	
11	Waveform 1	1	0.282220107	59.999994792	20089.457	20779.553		BIO	INSECT	
11	Spectrogram 1	1	0.282220107	59.999994792	20089.457	20779.553	20625.000	BIO	INSECT	
12	Waveform 1	1	1.580432600	59.040446427	8817.891	9584.665		BIO	INSECT	
12	Spectrogram 1	1	1.580432600	59.040446427	8817.891	9584.665	9000.000	BIO	INSECT	
13	Waveform 1	1	0.010257834	1.243762424	45763.315	63051.679		BIO	MURCIE	VESPER
13	Spectrogram 1	1	0.010257834	1.243762424	45763.315	63051.679	49500.000	BIO	MURCIE	VESPER
14	Waveform 1	1	2.023982042	8.653575277	46957.973	71569.892		BIO	MURCIE	VESPER
14	Spectrogram 1	1	2.023982042	8.653575277	46957.973	71569.892	53625.000	BIO	MURCIE	VESPER
15	Waveform 1	1	0.003626692	1.705892889	30244.567	48391.308		BIO	MURCIE	MOL_SP
15	Spectrogram 1	1	0.003626692	1.705892889	30244.567	48391.308	34125.000	BIO	MURCIE	MOL_SP
16	Waveform 1	1	2.229704453	3.444215718	34725.244	44582.733		BIO	MURCIE	VESPER
16	Spectrogram 1	1	2.229704453	3.444215718	34725.244	44582.733	37125.000	BIO	MURCIE	VESPER
17	Waveform 1	1	15.357654874	17.565184182	25539.857	47495.172		BIO	MURCIE	MOL_SP
17	Spectrogram 1	1	15.357654874	17.565184182	25539.857	47495.172	33000.000	BIO	MURCIE	MOL_SP
18	Waveform 1	1	22.913978334	25.667184421	28228.263	45702.902		BIO	MURCIE	MOL_SP
18	Spectrogram 1	1	22.913978334	25.667184421	28228.263	45702.902	33375.000	BIO	MURCIE	MOL_SP
19	Waveform 1	1	49.581774312	56.153136806	37413.650	47271.138		BIO	MURCIE	SAC_SP
19	Spectrogram 1	1	49.581774312	56.153136806	37413.650	47271.138	43125.000	BIO	MURCIE	SAC_SP
20	Waveform 1	1	54.508398367	58.900261805	26435.992	39429.954		BIO	MURCIE	MOL_SP
20	Spectrogram 1	1	54.508398367	58.900261805	26435.992	39429.954	31875.000	BIO	MURCIE	MOL_SP
