Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	10.103479838	48.711190503	2683.706	4984.026		BIO	AVEVOC	
1	Spectrogram 1	1	10.103479838	48.711190503	2683.706	4984.026	3750.000	BIO	AVEVOC	
2	Waveform 1	1	56.952017634	59.999994792	6057.508	6670.927		BIO	INSECT	
2	Spectrogram 1	1	56.952017634	59.999994792	6057.508	6670.927	6375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	7130.990	7821.086		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	7130.990	7821.086	7500.000	BIO	INSECT	
4	Waveform 1	1	23.593600962	56.556909484	2990.415	13188.498		BIO	AVEVOC	
4	Spectrogram 1	1	23.593600962	56.556909484	2990.415	13188.498	7500.000	BIO	AVEVOC	
5	Waveform 1	1	0.000000000	59.999994792	0.000	690.096		ANT	TRAMOT	
5	Spectrogram 1	1	0.000000000	59.999994792	0.000	690.096	375.000	ANT	TRAMOT	
