Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	52.210719833	9814.696	29750.799		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	52.210719833	9814.696	29750.799	17250.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	6315.130	7005.226		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	6315.130	7005.226	6750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4704.907	5088.293		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4704.907	5088.293	4875.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	7695.322	8232.063		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	7695.322	8232.063	7875.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	3708.101	4551.552		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	3708.101	4551.552	4125.000	BIO	INSECT	
6	Waveform 1	1	32.060204178	44.477888895	2941.328	3478.069		BIO	INSECT	
6	Spectrogram 1	1	32.060204178	44.477888895	2941.328	3478.069	3375.000	BIO	INSECT	
7	Waveform 1	1	12.530572760	59.999994792	2251.232	2557.942		BIO	INSECT	
7	Spectrogram 1	1	12.530572760	59.999994792	2251.232	2557.942	2250.000	BIO	INSECT	
