Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.209778491	1073.482	2530.351		BIO	AVEVOC	NYCALB
1	Spectrogram 1	1	0.000000000	59.209778491	1073.482	2530.351	1875.000	BIO	AVEVOC	NYCALB
2	Waveform 1	1	0.000000000	59.999994792	3373.802	4293.930		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3373.802	4293.930	3750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4370.607	5214.058		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4370.607	5214.058	4875.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	54.524924712	5904.153	6900.958		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	54.524924712	5904.153	6900.958	6750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	7054.313	8434.505		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	7054.313	8434.505	7875.000	BIO	INSECT	
6	Waveform 1	1	14.280337425	35.333957422	10964.856	19552.716		BIO	INSECT	
6	Spectrogram 1	1	14.280337425	35.333957422	10964.856	19552.716	17250.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	1.411100536	10734.824	20510.171		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	1.411100536	10734.824	20510.171	17250.000	BIO	INSECT	
8	Waveform 1	1	41.147691630	59.999994792	11271.565	20586.848		BIO	INSECT	
8	Spectrogram 1	1	41.147691630	59.999994792	11271.565	20586.848	17250.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	56.782685570	2070.288	2530.351		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	56.782685570	2070.288	2530.351	2250.000	BIO	INSECT	
10	Waveform 1	1	7.048384879	8.572581537	20709.839	28476.029		BIO	INSECT	
10	Spectrogram 1	1	7.048384879	8.572581537	20709.839	28476.029	24375.000	BIO	INSECT	
11	Waveform 1	1	17.615419055	19.242568041	20134.566	28763.666		BIO	INSECT	
11	Spectrogram 1	1	17.615419055	19.242568041	20134.566	28763.666	24000.000	BIO	INSECT	
12	Waveform 1	1	24.923551723	26.563255871	19846.929	27900.756		BIO	INSECT	
12	Spectrogram 1	1	24.923551723	26.563255871	19846.929	27900.756	24000.000	BIO	INSECT	
13	Waveform 1	1	33.283139487	34.395526834	20422.203	28476.029		BIO	INSECT	
13	Spectrogram 1	1	33.283139487	34.395526834	20422.203	28476.029	24000.000	BIO	INSECT	
