Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	7207.668	8281.150		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	7207.668	8281.150	7875.000	BIO	INSECT	
2	Waveform 1	1	0.846660322	20.319847719	3450.479	6670.927		BIO	AVEVOC	
2	Spectrogram 1	1	0.846660322	20.319847719	3450.479	6670.927	4875.000	BIO	AVEVOC	
3	Waveform 1	1	0.000000000	31.721540050	2760.383	3143.770		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	31.721540050	2760.383	3143.770	3000.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3373.802	3910.543		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3373.802	3910.543	3750.000	BIO	INSECT	
5	Waveform 1	1	22.408276512	50.743175275	4907.348	6670.927		BIO		
5	Spectrogram 1	1	22.408276512	50.743175275	4907.348	6670.927	6000.000	BIO		
6	Waveform 1	1	1.806208686	59.153334470	306.709	690.096		BIO	AVEVOC	PATCAY
6	Spectrogram 1	1	1.806208686	59.153334470	306.709	690.096	375.000	BIO	AVEVOC	PATCAY
7	Waveform 1	1	8.071495066	58.080898063	306.709	690.096		BIO	AVEVOC	MOMSUB
7	Spectrogram 1	1	8.071495066	58.080898063	306.709	690.096	375.000	BIO	AVEVOC	MOMSUB
8	Waveform 1	1	42.953900317	55.936025248	1303.514	11578.275		BIO	INSECT	
8	Spectrogram 1	1	42.953900317	55.936025248	1303.514	11578.275	7875.000	BIO	INSECT	
