Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	7.601546729	8.646034066	9630.094	19862.069		BIO	INSECT	
1	Spectrogram 1	1	7.601546729	8.646034066	9630.094	19862.069	14250.000	BIO	INSECT	
2	Waveform 1	1	10.967117036	33.307540629	8802.508	13241.379		BIO	INDETE	
2	Spectrogram 1	1	10.967117036	33.307540629	8802.508	13241.379	10875.000	BIO	INDETE	
3	Waveform 1	1	0.000000000	59.999994792	6695.925	7749.216		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6695.925	7749.216	7125.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	2708.464	4664.577		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	2708.464	4664.577	4125.000	BIO	INSECT	
5	Waveform 1	1	9.864602625	15.783364201	1128.527	2257.053		BIO	AVEVOC	
5	Spectrogram 1	1	9.864602625	15.783364201	1128.527	2257.053	1875.000	BIO	AVEVOC	
6	Waveform 1	1	29.245645430	34.584136263	1128.527	2482.759		BIO	AVEVOC	
6	Spectrogram 1	1	29.245645430	34.584136263	1128.527	2482.759	2250.000	BIO	AVEVOC	
7	Waveform 1	1	48.858796532	52.398448063	0.000	1053.292				
7	Spectrogram 1	1	48.858796532	52.398448063	0.000	1053.292	375.000			
