Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	2760.383	3373.802		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	2760.383	3373.802	3000.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	5060.703	5980.831		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	5060.703	5980.831	5625.000	BIO	INSECT	
3	Waveform 1	1	0.733772279	59.999994792	6670.927	8051.118		BIO	INSECT	
3	Spectrogram 1	1	0.733772279	59.999994792	6670.927	8051.118	7500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6440.895	8511.182		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6440.895	8511.182	7500.000	BIO	INSECT	
5	Waveform 1	1	39.115706859	47.017869860	1303.514	1840.256		BIO	AVEVOC	NYCALB
5	Spectrogram 1	1	39.115706859	47.017869860	1303.514	1840.256	1500.000	BIO	AVEVOC	NYCALB
6	Waveform 1	1	0.000000000	59.999994792	14031.949	25273.486		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	14031.949	25273.486	21000.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	16102.236	16638.978		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	16102.236	16638.978	16500.000	BIO	INSECT	
8	Waveform 1	1	0.078124993	2.741477035	28150.376	50526.316		BIO	MURCIE	MOL_SP
8	Spectrogram 1	1	0.078124993	2.741477035	28150.376	50526.316	35250.000	BIO	MURCIE	MOL_SP
9	Waveform 1	1	13.416519405	19.105439365	25984.962	49082.707		BIO	MURCIE	MOL_SP
9	Spectrogram 1	1	13.416519405	19.105439365	25984.962	49082.707	33000.000	BIO	MURCIE	MOL_SP
10	Waveform 1	1	41.390800342	46.816936235	26345.865	44751.880		BIO	MURCIE	MOL_SP
10	Spectrogram 1	1	41.390800342	46.816936235	26345.865	44751.880	35250.000	BIO	MURCIE	MOL_SP
11	Waveform 1	1	55.720983293	59.826096573	27428.571	44390.977		BIO	MURCIE	MOL_SP
11	Spectrogram 1	1	55.720983293	59.826096573	27428.571	44390.977	34875.000	BIO	MURCIE	MOL_SP
