Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	1380.192	2683.706		BIO	AVEVOC	NYCALB
1	Spectrogram 1	1	0.000000000	59.999994792	1380.192	2683.706	2250.000	BIO	AVEVOC	NYCALB
2	Waveform 1	1	0.000000000	59.999994792	3603.834	4217.252		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3603.834	4217.252	3750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4600.639	5060.703		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4600.639	5060.703	4875.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6747.604	7437.700		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6747.604	7437.700	7125.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	9.426151581	8127.796	8664.537		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	9.426151581	8127.796	8664.537	8250.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	9431.310	9814.696		BIO		
6	Spectrogram 1	1	0.000000000	59.999994792	9431.310	9814.696	9750.000	BIO		
7	Waveform 1	1	0.000000000	59.999994792	18785.942	19706.070		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	18785.942	19706.070	19125.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	11961.661	16408.946		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	11961.661	16408.946	14250.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	7514.377	8741.214		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	7514.377	8741.214	7875.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	59.999994792	6057.508	6440.895		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	59.999994792	6057.508	6440.895	6375.000	BIO	INSECT	
11	Waveform 1	1	4.372535016	10.242311378	29227.080	60339.779		BIO	MURCIE	VESPER
11	Spectrogram 1	1	4.372535016	10.242311378	29227.080	60339.779	34875.000	BIO	MURCIE	VESPER
12	Waveform 1	1	43.320147416	46.745195590	29227.080	50440.284		BIO	MURCIE	VESPER
12	Spectrogram 1	1	43.320147416	46.745195590	29227.080	50440.284	34125.000	BIO	MURCIE	VESPER
