Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	6440.895	11348.243		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	6440.895	11348.243	8625.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	4830.671	5750.799		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	4830.671	5750.799	5250.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	0.000	4830.671		BIO	AVEVOC	
3	Spectrogram 1	1	0.000000000	59.999994792	0.000	4830.671	3000.000	BIO	AVEVOC	
4	Waveform 1	1	16.707430347	27.375350399	0.000	1226.837		BIO	AVEVOC	PATCAY
4	Spectrogram 1	1	16.707430347	27.375350399	0.000	1226.837	0.000	BIO	AVEVOC	PATCAY
5	Waveform 1	1	30.423327557	48.259638332	1533.546	3297.125		BIO	AVEVOC	TAPNAE
5	Spectrogram 1	1	30.423327557	48.259638332	1533.546	3297.125	2625.000	BIO	AVEVOC	TAPNAE
