Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.774218706	6364.217	10964.856		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.774218706	6364.217	10964.856	7875.000	BIO	INSECT	
2	Waveform 1	1	48.090306268	51.307615490	1763.578	19092.652		BIO	AVEVOC	MYI_SP
2	Spectrogram 1	1	48.090306268	51.307615490	1763.578	19092.652	6375.000	BIO	AVEVOC	MYI_SP
3	Waveform 1	1	41.825019888	42.558792166	690.096	5750.799		BIO	AVEVOC	PITSUL
3	Spectrogram 1	1	41.825019888	42.558792166	690.096	5750.799	4125.000	BIO	AVEVOC	PITSUL
4	Waveform 1	1	56.952017634	58.588894256	1610.224	5904.153		BIO	AVEVOC	SALCOE
4	Spectrogram 1	1	56.952017634	58.588894256	1610.224	5904.153	4875.000	BIO	AVEVOC	SALCOE
5	Waveform 1	1	8.410159195	36.801501979	1456.869	2530.351		BIO	AVEVOC	TAPNAE
5	Spectrogram 1	1	8.410159195	36.801501979	1456.869	2530.351	2250.000	BIO	AVEVOC	TAPNAE
6	Waveform 1	1	29.012227021	32.511756350	1150.160	5750.799		BIO	AVEVOC	PSITTA
6	Spectrogram 1	1	29.012227021	32.511756350	1150.160	5750.799	4125.000	BIO	AVEVOC	PSITTA
7	Waveform 1	1	1.185324450	1.975540750	766.773	4907.348		BIO	AVEVOC	PITSUL
7	Spectrogram 1	1	1.185324450	1.975540750	766.773	4907.348	3375.000	BIO	AVEVOC	PITSUL
8	Waveform 1	1	0.000000000	59.999994792	0.000	6210.863		BIO	AVEVOC	
8	Spectrogram 1	1	0.000000000	59.999994792	0.000	6210.863	4125.000	BIO	AVEVOC	
