Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	460.064	2607.029		BIO	AVEVOC	
1	Spectrogram 1	1	0.000000000	59.999994792	460.064	2607.029	1125.000	BIO	AVEVOC	
2	Waveform 1	1	0.000000000	59.999994792	0.000	383.387		ANT	TRAMOT	
2	Spectrogram 1	1	0.000000000	59.999994792	0.000	383.387	0.000	ANT	TRAMOT	
3	Waveform 1	1	0.000000000	42.615236188	2683.706	3067.093		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	42.615236188	2683.706	3067.093	3000.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3067.093	3757.188		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3067.093	3757.188	3375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	55.202252969	4217.252	4830.671		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	55.202252969	4217.252	4830.671	4500.000	BIO	INSECT	
6	Waveform 1	1	56.839129591	58.532450234	4063.898	4677.316		BIO	INSECT	
6	Spectrogram 1	1	56.839129591	58.532450234	4063.898	4677.316	4500.000	BIO	INSECT	
7	Waveform 1	1	21.956724341	25.286921606	4907.348	6517.572		BIO	INSECT	
7	Spectrogram 1	1	21.956724341	25.286921606	4907.348	6517.572	6000.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	6594.249	8204.473		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	6594.249	8204.473	7500.000	BIO	INSECT	
9	Waveform 1	1	21.335840105	41.768575866	8587.859	14798.722		BIO	INSECT	
9	Spectrogram 1	1	21.335840105	41.768575866	8587.859	14798.722	11625.000	BIO	INSECT	
10	Waveform 1	1	6.773282573	6.999058659	15182.109	28503.670		BIO	INSECT	
10	Spectrogram 1	1	6.773282573	6.999058659	15182.109	28503.670	21000.000	BIO	INSECT	
