Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	942.408				
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	942.408	0.000			
2	Waveform 1	1	18.975608109	20.829266485	1382.199	4523.560		BIO	AVEVOC	
2	Spectrogram 1	1	18.975608109	20.829266485	1382.199	4523.560	2250.000	BIO	AVEVOC	
3	Waveform 1	1	21.317071320	27.463412250	1445.026	3832.461		BIO	AVEVOC	
3	Spectrogram 1	1	21.317071320	27.463412250	1445.026	3832.461	2625.000	BIO	AVEVOC	
4	Waveform 1	1	14.292681686	14.682925555	251.309	2198.953		BIO	AVEVOC	JACJAC
4	Spectrogram 1	1	14.292681686	14.682925555	251.309	2198.953	750.000	BIO	AVEVOC	JACJAC
5	Waveform 1	1	47.463410514	59.268287538	1068.063	4209.424		BIO	AVEVOC	
5	Spectrogram 1	1	47.463410514	59.268287538	1068.063	4209.424	2625.000	BIO	AVEVOC	
6	Waveform 1	1	8.829267526	13.658535400	1193.717	4146.597		BIO	AVEVOC	
6	Spectrogram 1	1	8.829267526	13.658535400	1193.717	4146.597	2625.000	BIO	AVEVOC	
7	Waveform 1	1	0.000000000	59.999994792	4900.524	5340.314		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	4900.524	5340.314	5250.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	6785.340	7664.921		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	6785.340	7664.921	7125.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	8418.848	9047.120		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	8418.848	9047.120	8625.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	59.999994792	13821.990	17905.759		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	59.999994792	13821.990	17905.759	15750.000	BIO	INSECT	
11	Waveform 1	1	40.195118462	45.951215523	2450.262	4963.351		BIO		
11	Spectrogram 1	1	40.195118462	45.951215523	2450.262	4963.351	4125.000	BIO		
12	Waveform 1	1	7.542551575	8.829909796	17913.372	42426.407		BIO	INSECT	
12	Spectrogram 1	1	7.542551575	8.829909796	17913.372	42426.407	24000.000	BIO	INSECT	
13	Waveform 1	1	17.912299191	19.440716521	18856.181	39126.575		BIO	INSECT	
13	Spectrogram 1	1	17.912299191	19.440716521	18856.181	39126.575	23625.000	BIO	INSECT	
14	Waveform 1	1	26.283679128	27.637713273	18384.776	33469.721		BIO	INSECT	
14	Spectrogram 1	1	26.283679128	27.637713273	18384.776	33469.721	23625.000	BIO	INSECT	
15	Waveform 1	1	34.753128801	35.978940015	19327.585	32526.912		BIO	INSECT	
15	Spectrogram 1	1	34.753128801	35.978940015	19327.585	32526.912	23625.000	BIO	INSECT	
16	Waveform 1	1	41.705852951	42.777796648	19798.990	37240.957		BIO	INSECT	
16	Spectrogram 1	1	41.705852951	42.777796648	19798.990	37240.957	24000.000	BIO	INSECT	
17	Waveform 1	1	55.721786589	57.096336402	18384.776	32055.507		BIO	INSECT	
17	Spectrogram 1	1	55.721786589	57.096336402	18384.776	32055.507	24000.000	BIO	INSECT	
