Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.635838095	1.618496969	813.559	1789.831		BIO	AVEVOC			MUYBUE
1	Spectrogram 1	1	0.635838095	1.618496969	813.559	1789.831	1500.000	BIO	AVEVOC			MUYBUE
2	Waveform 1	1	4.104045887	46.127163626	1383.051	1952.542		BIO	AVEVOC	CRYSOU		MUYBUE
2	Spectrogram 1	1	4.104045887	46.127163626	1383.051	1952.542	1500.000	BIO	AVEVOC	CRYSOU		MUYBUE
3	Waveform 1	1	9.768785279	53.872827693	244.068	2928.814		BIO	AVEVOC	ORT_SP		MUYBUE
3	Spectrogram 1	1	9.768785279	53.872827693	244.068	2928.814	1125.000	BIO	AVEVOC	ORT_SP		MUYBUE
4	Waveform 1	1	14.739883114	59.999994792	4311.864	5044.068		BIO	INSECT			BUENO
4	Spectrogram 1	1	14.739883114	59.999994792	4311.864	5044.068	4875.000	BIO	INSECT			BUENO
5	Waveform 1	1	15.606935061	49.248550638	7240.678	7972.881		BIO	INSECT			BUENO
5	Spectrogram 1	1	15.606935061	49.248550638	7240.678	7972.881	7875.000	BIO	INSECT			BUENO
6	Waveform 1	1	24.566471856	38.150285706	7322.034	20257.627		BIO	INSECT			BUENO
6	Spectrogram 1	1	24.566471856	38.150285706	7322.034	20257.627	16125.000	BIO	INSECT			BUENO
7	Waveform 1	1	54.046238083	59.999994792	9193.220	10006.780		BIO	INSECT			BUENO
7	Spectrogram 1	1	54.046238083	59.999994792	9193.220	10006.780	9375.000	BIO	INSECT			BUENO
8	Waveform 1	1	40.520227696	40.809245012	8867.797	23105.085		BIO	INSECT			BUENO
8	Spectrogram 1	1	40.520227696	40.809245012	8867.797	23105.085	18375.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.057803463	59.999994792	5938.983	6752.542		BIO	INSECT			REGULA
9	Spectrogram 1	1	0.057803463	59.999994792	5938.983	6752.542	6375.000	BIO	INSECT			REGULA
