Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3254.237	3742.373		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3254.237	3742.373	3375.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	58.381497822	2766.102	3172.881		BIO	INSECT			MALO
2	Spectrogram 1	1	0.000000000	58.381497822	2766.102	3172.881	3000.000	BIO	INSECT			MALO
3	Waveform 1	1	0.000000000	59.999994792	4718.644	5776.271		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	4718.644	5776.271	5250.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	7159.322	8298.305		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	7159.322	8298.305	7500.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.520231169	18.554911684	10332.203	21477.966		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.520231169	18.554911684	10332.203	21477.966	18750.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.462427706	44.797683973	9355.932	10332.203		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.462427706	44.797683973	9355.932	10332.203	9750.000	BIO	INSECT			REGULA
7	Waveform 1	1	7.225432899	8.034681383	16189.831	33901.751		BIO	INSECT			REGULA
7	Spectrogram 1	1	7.225432899	8.034681383	16189.831	33901.751	24000.000	BIO	INSECT			REGULA
