Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3172.881	3742.373		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3172.881	3742.373	3375.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.635838095	59.999994792	4149.153	4800.000		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.635838095	59.999994792	4149.153	4800.000	4500.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	6020.339	6589.831		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	6020.339	6589.831	6375.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.982658874	59.999994792	6833.898	10088.136		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.982658874	59.999994792	6833.898	10088.136	8250.000	BIO	INSECT			REGULA
5	Waveform 1	1	1.040462337	59.999994792	11715.254	20989.831		BIO	INSECT			REGULA
5	Spectrogram 1	1	1.040462337	59.999994792	11715.254	20989.831	16500.000	BIO	INSECT			REGULA
6	Waveform 1	1	11.907513417	43.872828562	21245.093	24906.110		BIO	INSECT			REGULA
6	Spectrogram 1	1	11.907513417	43.872828562	21245.093	24906.110	23250.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	46.820805184	0.000	650.847		ANT	TRAMOT			
7	Spectrogram 1	1	0.000000000	46.820805184	0.000	650.847	375.000	ANT	TRAMOT			
8	Waveform 1	1	0.539772680	59.380893856	37807.836	42390.604		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.539772680	59.380893856	37807.836	42390.604	40125.000	BIO	INSECT			REGULA
9	Waveform 1	1	1.903408926	58.336304384	27496.608	36375.721		BIO	INSECT			REGULA
9	Spectrogram 1	1	1.903408926	58.336304384	27496.608	36375.721	29250.000	BIO	INSECT			REGULA
