Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3010.169	3905.085		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3010.169	3905.085	3375.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	4637.288	5369.492		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4637.288	5369.492	4875.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	3986.441	4555.932		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3986.441	4555.932	4500.000	BIO	INSECT			REGULA
4	Waveform 1	1	22.658957571	29.999997396	8461.017	37340.653		BIO	INSECT			REGULA
4	Spectrogram 1	1	22.658957571	29.999997396	8461.017	37340.653	16500.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	7484.746	8542.373		BIO	INSECT			MALO
5	Spectrogram 1	1	0.000000000	59.999994792	7484.746	8542.373	7875.000	BIO	INSECT			MALO
6	Waveform 1	1	0.000000000	59.999994792	6264.407	7077.966		BIO	INSECT			MALO
6	Spectrogram 1	1	0.000000000	59.999994792	6264.407	7077.966	6750.000	BIO	INSECT			MALO
