Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3402.062	4082.474		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	3402.062	4082.474	3750.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	4391.753	5072.165		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	4391.753	5072.165	4875.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	19.257424071	3030.928	3340.206		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	19.257424071	3030.928	3340.206	3000.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.752470061	5072.165	5814.433		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.752470061	5072.165	5814.433	5625.000	BIO	INSECT			BUENO
5	Waveform 1	1	1.336633547	59.999994792	6061.856	7051.546		BIO	INSECT			BUENO
5	Spectrogram 1	1	1.336633547	59.999994792	6061.856	7051.546	6375.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	7237.113	7731.959		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	7237.113	7731.959	7500.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.495049462	59.554450276	17134.021	19731.959		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.495049462	59.554450276	17134.021	19731.959	18375.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	7979.381	8907.216		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.000000000	59.999994792	7979.381	8907.216	8250.000	BIO	INSECT			REGULA
