Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	2.425742364	34.009898038	8412.371	26969.072		BIO	INSECT			BUENO
1	Spectrogram 1	1	2.425742364	34.009898038	8412.371	26969.072	19125.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	40.247521259	2721.649	3402.062		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	40.247521259	2721.649	3402.062	3375.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3649.485	4577.320		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3649.485	4577.320	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4824.742	5195.876		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4824.742	5195.876	4875.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6000.000	6556.701		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6000.000	6556.701	6375.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	6618.557	7422.680		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	6618.557	7422.680	7125.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	58.019796944	7917.526	8597.938		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	58.019796944	7917.526	8597.938	8250.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	2288.660	2597.938		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.000000000	59.999994792	2288.660	2597.938	2625.000	BIO	INSECT			REGULA
9	Waveform 1	1	35.049501908	58.465341460	8474.227	9216.495		BIO	INSECT			REGULA
9	Spectrogram 1	1	35.049501908	58.465341460	8474.227	9216.495	8625.000	BIO	INSECT			REGULA
