Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	8.843929868	59.999994792	9762.712	30915.254		BIO	INSECT			BUENO
1	Spectrogram 1	1	8.843929868	59.999994792	9762.712	30915.254	13500.000	BIO	INSECT			BUENO
2	Waveform 1	1	46.820805184	49.075140249	0.000	976.271		ANT	ANIDOM			
2	Spectrogram 1	1	46.820805184	49.075140249	0.000	976.271	375.000	ANT	ANIDOM			
3	Waveform 1	1	0.000000000	59.999994792	569.492	3010.169		BIO	HERPET			MUYBUE
3	Spectrogram 1	1	0.000000000	59.999994792	569.492	3010.169	2250.000	BIO	HERPET			MUYBUE
4	Waveform 1	1	0.000000000	59.999994792	3498.305	4881.356		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	3498.305	4881.356	4125.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	6589.831	8461.017		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	6589.831	8461.017	7500.000	BIO	INSECT			BUENO
