Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	38.786123801	40.809245012	1708.475	2603.390		BIO	AVEVOC			MALO
1	Spectrogram 1	1	38.786123801	40.809245012	1708.475	2603.390	2250.000	BIO	AVEVOC			MALO
2	Waveform 1	1	16.994218178	46.531787868	2766.102	3335.593		BIO	INSECT			MALO
2	Spectrogram 1	1	16.994218178	46.531787868	2766.102	3335.593	3000.000	BIO	INSECT			MALO
3	Waveform 1	1	0.000000000	59.999994792	4230.508	4881.356		BIO	INSECT			MALO
3	Spectrogram 1	1	0.000000000	59.999994792	4230.508	4881.356	4500.000	BIO	INSECT			MALO
4	Waveform 1	1	0.000000000	59.999994792	7728.814	8379.661		BIO	INSECT			MALO
4	Spectrogram 1	1	0.000000000	59.999994792	7728.814	8379.661	7875.000	BIO	INSECT			MALO
5	Waveform 1	1	0.000000000	59.999994792	5776.271	6752.542		BIO	INSECT			MALO
5	Spectrogram 1	1	0.000000000	59.999994792	5776.271	6752.542	6375.000	BIO	INSECT			MALO
6	Waveform 1	1	0.000000000	59.999994792	8542.373	19688.136		BIO	INSECT			MALO
6	Spectrogram 1	1	0.000000000	59.999994792	8542.373	19688.136	11250.000	BIO	INSECT			MALO
