Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	569.492		INDETE				
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	569.492	0.000	INDETE				
2	Waveform 1	1	0.000000000	59.999994792	569.492	50243.529		GEO	LLUVIA			
2	Spectrogram 1	1	0.000000000	59.999994792	569.492	50243.529	7500.000	GEO	LLUVIA			
3	Waveform 1	1	0.000000000	59.999994792	6020.339	6589.831		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	6020.339	6589.831	6375.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6427.119	7403.390		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6427.119	7403.390	7125.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.364156697	7484.746	8135.593		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.364156697	7484.746	8135.593	7500.000	BIO	INSECT			REGULA
6	Waveform 1	1	43.803232546	46.762533816	26196.171	41230.495		BIO	MURCIE	MOLMOL	BUSQUE	REGULA
6	Spectrogram 1	1	43.803232546	46.762533816	26196.171	41230.495	33000.000	BIO	MURCIE	MOLMOL	BUSQUE	REGULA
7	Waveform 1	1	8.840934412	10.839508449	28396.944	40697.755		BIO	MURCIE	MOLMOL	BUSQUE	BUENO
7	Spectrogram 1	1	8.840934412	10.839508449	28396.944	40697.755	33750.000	BIO	MURCIE	MOLMOL	BUSQUE	BUENO
