Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	5206.780	5776.271		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	5206.780	5776.271	5625.000	BIO	INSECT			BUENO
2	Waveform 1	1	57.976873580	59.999994792	1464.407	12122.034		BIO	AVEVOC	PSITTA		BUENO
2	Spectrogram 1	1	57.976873580	59.999994792	1464.407	12122.034	4875.000	BIO	AVEVOC	PSITTA		BUENO
3	Waveform 1	1	0.000000000	59.999994792	6752.542	8705.085		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	6752.542	8705.085	7500.000	BIO	INSECT			BUENO
4	Waveform 1	1	45.202308215	46.184967089	3416.949	4962.712		BIO	AVEVOC	TYRMEL		BUENO
4	Spectrogram 1	1	45.202308215	46.184967089	3416.949	4962.712	4125.000	BIO	AVEVOC	TYRMEL		BUENO
5	Waveform 1	1	1.907514285	57.225428559	2928.814	5044.068		BIO	AVEVOC			REGULA
5	Spectrogram 1	1	1.907514285	57.225428559	2928.814	5044.068	4125.000	BIO	AVEVOC			REGULA
6	Waveform 1	1	0.000000000	59.999994792	0.000	32848.424		GEO	LLUVIA			
6	Spectrogram 1	1	0.000000000	59.999994792	0.000	32848.424	7500.000	GEO	LLUVIA			
