Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3091.525	3823.729		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3091.525	3823.729	3375.000	BIO	INSECT			REGULA
2	Waveform 1	1	20.520229433	27.398841552	14888.136	30130.528		BIO	INSECT			REGULA
2	Spectrogram 1	1	20.520229433	27.398841552	14888.136	30130.528	21375.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	4881.356	5938.983		BIO	INSECT			MALO
3	Spectrogram 1	1	0.000000000	59.999994792	4881.356	5938.983	5625.000	BIO	INSECT			MALO
4	Waveform 1	1	0.000000000	59.999994792	3986.441	4800.000		BIO	INSECT			MALO
4	Spectrogram 1	1	0.000000000	59.999994792	3986.441	4800.000	4125.000	BIO	INSECT			MALO
5	Waveform 1	1	0.000000000	59.999994792	6833.898	7647.458		BIO	INSECT			MALO
5	Spectrogram 1	1	0.000000000	59.999994792	6833.898	7647.458	7125.000	BIO	INSECT			MALO
6	Waveform 1	1	7.283236362	59.999994792	9355.932	10250.847		BIO	INSECT			MALO
6	Spectrogram 1	1	7.283236362	59.999994792	9355.932	10250.847	9750.000	BIO	INSECT			MALO
7	Waveform 1	1	0.000000000	59.999994792	10413.559	11064.407		BIO	INSECT			MALO
7	Spectrogram 1	1	0.000000000	59.999994792	10413.559	11064.407	10875.000	BIO	INSECT			MALO
8	Waveform 1	1	40.366307088	52.851160110	18000.000	26666.667			INDETE			MALO
8	Spectrogram 1	1	40.366307088	52.851160110	18000.000	26666.667	21375.000		INDETE			MALO
