Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	5.433525540	12.427744586	650.847	2115.254		BIO	AVEVOC	CAMGRY		BUENO
1	Spectrogram 1	1	5.433525540	12.427744586	650.847	2115.254	1125.000	BIO	AVEVOC	CAMGRY		BUENO
2	Waveform 1	1	10.693640690	16.242773157	1871.186	4230.508		BIO	INSECT			BUENO
2	Spectrogram 1	1	10.693640690	16.242773157	1871.186	4230.508	3000.000	BIO	INSECT			BUENO
3	Waveform 1	1	18.554911684	37.398840684	1220.339	3742.373		BIO	AVEVOC	PITSUL		BUENO
3	Spectrogram 1	1	18.554911684	37.398840684	1220.339	3742.373	3000.000	BIO	AVEVOC	PITSUL		BUENO
5	Waveform 1	1	39.248551506	59.768780939	2196.610	4067.797		BIO	AVEVOC			BUENO
5	Spectrogram 1	1	39.248551506	59.768780939	2196.610	4067.797	3375.000	BIO	AVEVOC			BUENO
6	Waveform 1	1	12.254334196	32.023118607	162.712	894.915		BIO	AVEVOC	PATCAY		BUENO
6	Spectrogram 1	1	12.254334196	32.023118607	162.712	894.915	375.000	BIO	AVEVOC	PATCAY		BUENO
7	Waveform 1	1	0.000000000	1.676300433	3010.169	6752.542		BIO	AVEVOC			BUENO
7	Spectrogram 1	1	0.000000000	1.676300433	3010.169	6752.542	5625.000	BIO	AVEVOC			BUENO
8	Waveform 1	1	0.000000000	59.999994792	4962.712	5532.203		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	59.999994792	4962.712	5532.203	5250.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	5857.627	6264.407		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.000000000	59.999994792	5857.627	6264.407	6000.000	BIO	INSECT			BUENO
10	Waveform 1	1	0.000000000	59.999994792	8542.373	9844.068		BIO	INSECT			BUENO
10	Spectrogram 1	1	0.000000000	59.999994792	8542.373	9844.068	9000.000	BIO	INSECT			BUENO
11	Waveform 1	1	0.000000000	59.999994792	18142.373	18874.576		BIO	INSECT			BUENO
11	Spectrogram 1	1	0.000000000	59.999994792	18142.373	18874.576	18375.000	BIO	INSECT			BUENO
12	Waveform 1	1	54.080685698	57.151671121	25180.328	38754.098		BIO	MURCIE	MOL_SP	BUSQUE	BUENO
12	Spectrogram 1	1	54.080685698	57.151671121	25180.328	38754.098	31875.000	BIO	MURCIE	MOL_SP	BUSQUE	BUENO
