Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.289017316	59.999994792	6101.695	6671.186		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.289017316	59.999994792	6101.695	6671.186	6375.000	BIO	INSECT			BUENO
3	Waveform 1	1	43.005776614	46.531787868	650.847	4474.576		BIO	AVEVOC	ORT_SP		BUENO
3	Spectrogram 1	1	43.005776614	46.531787868	650.847	4474.576	1500.000	BIO	AVEVOC	ORT_SP		BUENO
4	Waveform 1	1	36.127164494	38.612713411	894.915	3823.729		BIO	AVEVOC	ORT_SP		BUENO
4	Spectrogram 1	1	36.127164494	38.612713411	894.915	3823.729	1875.000	BIO	AVEVOC	ORT_SP		BUENO
5	Waveform 1	1	28.497107353	33.121384408	894.915	4149.153		BIO	AVEVOC	ORT_SP		BUENO
5	Spectrogram 1	1	28.497107353	33.121384408	894.915	4149.153	1500.000	BIO	AVEVOC	ORT_SP		BUENO
6	Waveform 1	1	3.179190475	10.231212985	894.915	3823.729		BIO	AVEVOC	ORT_SP		BUENO
6	Spectrogram 1	1	3.179190475	10.231212985	894.915	3823.729	1875.000	BIO	AVEVOC	ORT_SP		BUENO
7	Waveform 1	1	0.042613633	1.079545361	12666.667	42666.667		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.042613633	1.079545361	12666.667	42666.667	31500.000	BIO	INSECT			BUENO
9	Waveform 1	1	45.112739671	47.143989494	11234.043	50042.553		BIO	INSECT			BUENO
9	Spectrogram 1	1	45.112739671	47.143989494	11234.043	50042.553	30750.000	BIO	INSECT			BUENO
