Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	13.930634629	53.468203451	6183.051	17979.661		BIO	INSECT			BUENO
1	Spectrogram 1	1	13.930634629	53.468203451	6183.051	17979.661	8625.000	BIO	INSECT			BUENO
2	Waveform 1	1	14.104045018	19.190749779	6915.254	7240.678		BIO	INSECT			BUENO
2	Spectrogram 1	1	14.104045018	19.190749779	6915.254	7240.678	7125.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3416.949	3905.085		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3905.085	3750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	2.947976623	2847.458	3172.881		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	2.947976623	2847.458	3172.881	3000.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	5532.203	6427.119		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	5532.203	6427.119	6000.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.462427706	59.999994792	6833.898	8054.237		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.462427706	59.999994792	6833.898	8054.237	7500.000	BIO	INSECT			BUENO
7	Waveform 1	1	7.572253678	37.109823368	2603.390	3172.881		BIO	INSECT			BUENO
7	Spectrogram 1	1	7.572253678	37.109823368	2603.390	3172.881	3000.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	0.000	1301.695		INDETE				
8	Spectrogram 1	1	0.000000000	59.999994792	0.000	1301.695	375.000	INDETE				
