Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	4.104045887	59.999994792	813.559	1871.186		BIO	AVEVOC			BUENO
1	Spectrogram 1	1	4.104045887	59.999994792	813.559	1871.186	1125.000	BIO	AVEVOC			BUENO
2	Waveform 1	1	16.994218178	51.329475313	0.000	732.203		BIO	AVEVOC	CRYSOU		BUENO
2	Spectrogram 1	1	16.994218178	51.329475313	0.000	732.203	375.000	BIO	AVEVOC	CRYSOU		BUENO
3	Waveform 1	1	0.000000000	59.999994792	3335.593	3986.441		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3335.593	3986.441	3750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	4311.864	4962.712		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	4311.864	4962.712	4875.000	BIO	INSECT			BUENO
6	Waveform 1	1	8.843929868	36.184967957	5938.983	9925.424		BIO	INSECT			BUENO
6	Spectrogram 1	1	8.843929868	36.184967957	5938.983	9925.424	9000.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	6752.542	7077.966		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	6752.542	7077.966	6750.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	8461.017	9355.932		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.000000000	59.999994792	8461.017	9355.932	9000.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	10738.983	18874.576		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.000000000	59.999994792	10738.983	18874.576	14625.000	BIO	INSECT			BUENO
