Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	6345.763	7077.966		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	6345.763	7077.966	6750.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	4962.712	6020.339		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4962.712	6020.339	5625.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	4637.288	5288.136		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	4637.288	5288.136	5250.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	4393.220	4718.644		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	4393.220	4718.644	4500.000	BIO	INSECT			REGULA
5	Waveform 1	1	27.630055405	38.381499558	2522.034	3172.881		BIO	INSECT			MALO
5	Spectrogram 1	1	27.630055405	38.381499558	2522.034	3172.881	3000.000	BIO	INSECT			MALO
6	Waveform 1	1	0.000000000	59.999994792	7566.102	8135.593		BIO	INSECT			MALO
6	Spectrogram 1	1	0.000000000	59.999994792	7566.102	8135.593	7875.000	BIO	INSECT			MALO
