Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	325.424	3498.305		BIO	HERPET			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	325.424	3498.305	2625.000	BIO	HERPET			REGULA
2	Waveform 1	1	0.000000000	59.999994792	3661.017	4555.932		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	3661.017	4555.932	4125.000	BIO	INSECT			REGULA
3	Waveform 1	1	19.595374022	33.468205187	4962.712	6183.051		BIO	HERPET			REGULA
3	Spectrogram 1	1	19.595374022	33.468205187	4962.712	6183.051	5250.000	BIO	HERPET			REGULA
4	Waveform 1	1	0.346820779	30.982656270	4881.356	5613.559		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.346820779	30.982656270	4881.356	5613.559	5250.000	BIO	INSECT			REGULA
5	Waveform 1	1	48.439302154	56.416180074	7891.525	8705.085		BIO	INSECT			REGULA
5	Spectrogram 1	1	48.439302154	56.416180074	7891.525	8705.085	8250.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	6345.763	8135.593		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	6345.763	8135.593	7500.000	BIO	INSECT			REGULA
7	Waveform 1	1	4.545454151	58.238631308	22000.000	31333.333		BIO	INSECT			BUENO
7	Spectrogram 1	1	4.545454151	58.238631308	22000.000	31333.333	25125.000	BIO	INSECT			BUENO
