Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	618.557		ANT	TRAMOT			
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	618.557	0.000	ANT	TRAMOT			
2	Waveform 1	1	4.405940212	59.999994792	680.412	2721.649		BIO	AVEVOC			BUENO
2	Spectrogram 1	1	4.405940212	59.999994792	680.412	2721.649	2250.000	BIO	AVEVOC			BUENO
3	Waveform 1	1	5.198019351	46.188114802	6865.979	9525.773		BIO	AVEVOC			BUENO
3	Spectrogram 1	1	5.198019351	46.188114802	6865.979	9525.773	7875.000	BIO	AVEVOC			BUENO
4	Waveform 1	1	17.376236115	48.267322543	6123.711	6804.124		BIO	INSECT			BUENO
4	Spectrogram 1	1	17.376236115	48.267322543	6123.711	6804.124	6375.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	46.831679103	7237.113	7546.392		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	46.831679103	7237.113	7546.392	7500.000	BIO	INSECT			BUENO
6	Waveform 1	1	47.722768135	59.999994792	6309.278	10020.619		BIO	INSECT			BUENO
6	Spectrogram 1	1	47.722768135	59.999994792	6309.278	10020.619	8625.000	BIO	INSECT			BUENO
