Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	7.976877920	12.774565365	650.847	1708.475		BIO	HERPET			MALO
1	Spectrogram 1	1	7.976877920	12.774565365	650.847	1708.475	1125.000	BIO	HERPET			MALO
2	Waveform 1	1	3.583814718	58.439301286	2522.034	3091.525		BIO	AVEVOC			MALO
2	Spectrogram 1	1	3.583814718	58.439301286	2522.034	3091.525	3000.000	BIO	AVEVOC			MALO
3	Waveform 1	1	0.000000000	59.999994792	3010.169	3742.373		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3010.169	3742.373	3375.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	5369.492	6671.186		BIO	INSECT			MALO
4	Spectrogram 1	1	0.000000000	59.999994792	5369.492	6671.186	6375.000	BIO	INSECT			MALO
5	Waveform 1	1	0.000000000	59.999994792	7077.966	8298.305		BIO	INSECT			MALO
5	Spectrogram 1	1	0.000000000	59.999994792	7077.966	8298.305	7500.000	BIO	INSECT			MALO
6	Waveform 1	1	12.947975755	19.190749779	9030.508	20827.119		BIO	INSECT			
6	Spectrogram 1	1	12.947975755	19.190749779	9030.508	20827.119	15375.000	BIO	INSECT			
