Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	2186.928		BIO	HERPET			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	2186.928	375.000	BIO	HERPET			BUENO
2	Waveform 1	1	0.000000000	59.999994792	6560.785	7785.464		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	6560.785	7785.464	7125.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	4198.902	4636.288		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	4198.902	4636.288	4500.000	BIO	INSECT			BUENO
4	Waveform 1	1	17.673265793	20.148513102	17145.517	32891.400		BIO	INSECT			BUENO
4	Spectrogram 1	1	17.673265793	20.148513102	17145.517	32891.400	24375.000	BIO	INSECT			BUENO
5	Waveform 1	1	51.534648992	55.792074365	15483.452	33941.125		BIO	INSECT			BUENO
5	Spectrogram 1	1	51.534648992	55.792074365	15483.452	33941.125	24000.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	0.544554408	16008.314	33153.831		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	0.544554408	16008.314	33153.831	24000.000	BIO	INSECT			BUENO
7	Waveform 1	1	12.871286011	13.267325581	16095.791	31754.197		BIO	INSECT			BUENO
7	Spectrogram 1	1	12.871286011	13.267325581	16095.791	31754.197	23625.000	BIO	INSECT			BUENO
8	Waveform 1	1	11.831682141	55.198015010	9360.053	11284.549		BIO	INSECT			BUENO
8	Spectrogram 1	1	11.831682141	55.198015010	9360.053	11284.549	10500.000	BIO	INSECT			BUENO
9	Waveform 1	1	0.000000000	59.999994792	2624.314	3149.177		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.000000000	59.999994792	2624.314	3149.177	3000.000	BIO	INSECT			BUENO
10	Waveform 1	1	0.000000000	59.999994792	0.000	35110.416		GEO	LLUVIA			
10	Spectrogram 1	1	0.000000000	59.999994792	0.000	35110.416	20625.000	GEO	LLUVIA			
11	Waveform 1	1	57.246045293	59.993114723	27000.000	40666.667		BIO	MURCIE	MOL_SP	BUSQUE	REGULA
11	Spectrogram 1	1	57.246045293	59.993114723	27000.000	40666.667	31125.000	BIO	MURCIE	MOL_SP	BUSQUE	REGULA
12	Waveform 1	1	30.360594679	33.313568764	26333.333	39000.000		BIO	MURCIE			REGULA
12	Spectrogram 1	1	30.360594679	33.313568764	26333.333	39000.000	30000.000	BIO	MURCIE			REGULA
13	Waveform 1	1	14.434583100	16.543850304	27000.000	40000.000		BIO	MURCIE			REGULA
13	Spectrogram 1	1	14.434583100	16.543850304	27000.000	40000.000	30750.000	BIO	MURCIE			REGULA
