Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	15294.915	44180.990		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	15294.915	44180.990	22125.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	7240.678	8786.441		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	7240.678	8786.441	7875.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	4393.220	4800.000		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	4393.220	4800.000	4500.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	2522.034	3091.525		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	2522.034	3091.525	3000.000	BIO	INSECT			BUENO
5	Waveform 1	1	27.919072721	29.653176617	6589.831	8379.661		BIO	INSECT			BUENO
5	Spectrogram 1	1	27.919072721	29.653176617	6589.831	8379.661	7500.000	BIO	INSECT			BUENO
6	Waveform 1	1	30.751442417	49.306354101	1464.407	1871.186		BIO	AVEVOC	CRYSOU		BUENO
6	Spectrogram 1	1	30.751442417	49.306354101	1464.407	1871.186	1500.000	BIO	AVEVOC	CRYSOU		BUENO
