Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.346534623	5.049504512	1360.825	3649.485		BIO	INDETE			REGULA
1	Spectrogram 1	1	0.346534623	5.049504512	1360.825	3649.485	2250.000	BIO	INDETE			REGULA
2	Waveform 1	1	0.000000000	59.999994792	804.124	1237.113		INDETE				
2	Spectrogram 1	1	0.000000000	59.999994792	804.124	1237.113	1125.000	INDETE				
3	Waveform 1	1	0.000000000	59.999994792	7731.959	8288.660		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	7731.959	8288.660	7875.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6865.979	7855.670		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6865.979	7855.670	7500.000	BIO	INSECT			BUENO
5	Waveform 1	1	1.683168171	3.663366019	10639.175	20536.082		BIO	INSECT			BUENO
5	Spectrogram 1	1	1.683168171	3.663366019	10639.175	20536.082	15375.000	BIO	INSECT			BUENO
6	Waveform 1	1	8.465345800	11.732672249	9525.773	12742.268		BIO	MURCIE			BUENO
6	Spectrogram 1	1	8.465345800	11.732672249	9525.773	12742.268	11625.000	BIO	MURCIE			BUENO
7	Waveform 1	1	3.419056703	8.303071985	41075.247	50803.595		BIO	MURCIE	SACLEP	BUSQUE	BUENO
7	Spectrogram 1	1	3.419056703	8.303071985	41075.247	50803.595	46875.000	BIO	MURCIE	SACLEP	BUSQUE	BUENO
8	Waveform 1	1	5.394576543	5.588113458	39129.578	51019.781		BIO	MURCIE	SACLEP	APROXI	MUYBUE
8	Spectrogram 1	1	5.394576543	5.588113458	39129.578	51019.781	45375.000	BIO	MURCIE	SACLEP	APROXI	MUYBUE
9	Waveform 1	1	5.592864406	5.707388544	38913.392	48641.740		BIO	MURCIE	SACLEP	TERMIN	BUENO
9	Spectrogram 1	1	5.592864406	5.707388544	38913.392	48641.740	45750.000	BIO	MURCIE	SACLEP	TERMIN	BUENO
10	Waveform 1	1	6.076910630	6.213629368	37616.279	53397.822		BIO	MURCIE	SACLEP	APROXI	BUENO
10	Spectrogram 1	1	6.076910630	6.213629368	37616.279	53397.822	47625.000	BIO	MURCIE	SACLEP	APROXI	BUENO
11	Waveform 1	1	6.221619424	6.347684754	36150.311	49405.425		BIO	MURCIE	SACLEP	TERMIN	BUENO
11	Spectrogram 1	1	6.221619424	6.347684754	36150.311	49405.425	46125.000	BIO	MURCIE	SACLEP	TERMIN	BUENO
12	Waveform 1	1	7.467352618	12.224575428	48016.652	73321.870		BIO	MURCIE	VESPER	BUSQUE	BUENO
12	Spectrogram 1	1	7.467352618	12.224575428	48016.652	73321.870	53625.000	BIO	MURCIE	VESPER	BUSQUE	BUENO
14	Waveform 1	1	11.874250426	13.435642407	37688.598	46228.475		BIO	MURCIE	SAC_SP	BUSQUE	MALO
14	Spectrogram 1	1	11.874250426	13.435642407	37688.598	46228.475	42000.000	BIO	MURCIE	SAC_SP	BUSQUE	MALO
15	Waveform 1	1	17.161519041	20.374494800	42547.493	50056.696		BIO	MURCIE	SACLEP	BUSQUE	BUENO
15	Spectrogram 1	1	17.161519041	20.374494800	42547.493	50056.696	47625.000	BIO	MURCIE	SACLEP	BUSQUE	BUENO
16	Waveform 1	1	20.624060710	21.985040263	38719.273	47848.107		BIO	MURCIE	SAC_SP	BUSQUE	BUENO
16	Spectrogram 1	1	20.624060710	21.985040263	38719.273	47848.107	42750.000	BIO	MURCIE	SAC_SP	BUSQUE	BUENO
17	Waveform 1	1	37.484503335	39.508395438	41075.101	51087.371		BIO	MURCIE	SAC_SP	BUSQUE	BUENO
17	Spectrogram 1	1	37.484503335	39.508395438	41075.101	51087.371	48375.000	BIO	MURCIE	SAC_SP	BUSQUE	BUENO
18	Waveform 1	1	28.401468309	30.008529035	41222.340	51823.567		BIO	MURCIE	SAC_SP	BUSQUE	MALO
18	Spectrogram 1	1	28.401468309	30.008529035	41222.340	51823.567	46125.000	BIO	MURCIE	SAC_SP	BUSQUE	MALO
19	Waveform 1	1	39.519744675	41.539870229	44756.082	59038.291		BIO	MURCIE	VESPER	BUSQUE 	REGULA
19	Spectrogram 1	1	39.519744675	41.539870229	44756.082	59038.291	50250.000	BIO	MURCIE	VESPER	BUSQUE 	REGULA
20	Waveform 1	1	41.817839513	44.346449125	37246.880	46522.954		BIO	MURCIE	SAC_SP	BUSQUE	MALO
20	Spectrogram 1	1	41.817839513	44.346449125	37246.880	46522.954	41625.000	BIO	MURCIE	SAC_SP	BUSQUE	MALO
