Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	0.000	556.701		ANT				
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	556.701	0.000	ANT				
2	Waveform 1	1	0.000000000	59.999994792	2474.227	3154.639		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	2474.227	3154.639	3000.000	BIO	INSECT			REGULA
3	Waveform 1	1	0.000000000	59.999994792	3463.918	3896.907		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	3463.918	3896.907	3750.000	BIO	INSECT			REGULA
4	Waveform 1	1	6.485147952	59.207915653	5690.722	6123.711		BIO	INSECT			REGULA
4	Spectrogram 1	1	6.485147952	59.207915653	5690.722	6123.711	6000.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6371.134	7051.546		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6371.134	7051.546	6750.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	10886.598	18432.990		BIO	INSECT			REGULA
6	Spectrogram 1	1	0.000000000	59.999994792	10886.598	18432.990	15000.000	BIO	INSECT			REGULA
7	Waveform 1	1	0.000000000	59.999994792	7298.969	8288.660		BIO	INSECT			REGULA
7	Spectrogram 1	1	0.000000000	59.999994792	7298.969	8288.660	7875.000	BIO	INSECT			REGULA
8	Waveform 1	1	6.633662790	13.267325581	10824.742	20907.216		BIO	INSECT			REGULA
8	Spectrogram 1	1	6.633662790	13.267325581	10824.742	20907.216	15000.000	BIO	INSECT			REGULA
9	Waveform 1	1	7.379764333	20.391023110	19968.000	43392.000		BIO	MURCIE	MOLMOL	BUSQUE	BUENO
9	Spectrogram 1	1	7.379764333	20.391023110	19968.000	43392.000	31500.000	BIO	MURCIE	MOLMOL	BUSQUE	BUENO
10	Waveform 1	1	37.744248324	40.876421194	24192.000	40704.000		BIO	MURCIE	MOLMOL	BUSQUE	,MALO
10	Spectrogram 1	1	37.744248324	40.876421194	24192.000	40704.000	31875.000	BIO	MURCIE	MOLMOL	BUSQUE	,MALO
11	Waveform 1	1	57.219116162	59.999994792	21504.000	40320.000		BIO	MURCIE	MOLMOL	BUSQUE	REGULA
11	Spectrogram 1	1	57.219116162	59.999994792	21504.000	40320.000	30750.000	BIO	MURCIE	MOLMOL	BUSQUE	REGULA
