Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.346820779	59.999994792	162.712	2277.966		BIO	HERPET			BUENO
1	Spectrogram 1	1	0.346820779	59.999994792	162.712	2277.966	1500.000	BIO	HERPET			BUENO
2	Waveform 1	1	0.000000000	59.999994792	2847.458	3416.949		BIO	INSECT			BUENO
2	Spectrogram 1	1	0.000000000	59.999994792	2847.458	3416.949	3375.000	BIO	INSECT			BUENO
3	Waveform 1	1	0.000000000	59.999994792	3986.441	4718.644		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3986.441	4718.644	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6915.254	7647.458		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6915.254	7647.458	7500.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.346820779	57.630052801	11227.119	12691.525		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.346820779	57.630052801	11227.119	12691.525	12000.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	5288.136	6020.339		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	5288.136	6020.339	6000.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	4555.932	5694.915		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	4555.932	5694.915	4875.000	BIO	INSECT			BUENO
8	Waveform 1	1	0.000000000	59.999994792	2115.254	2522.034		BIO	INSECT			REGULA
8	Spectrogram 1	1	0.000000000	59.999994792	2115.254	2522.034	2250.000	BIO	INSECT			REGULA
9	Waveform 1	1	0.000000000	59.999994792	5857.627	18549.153		BIO	INSECT			BUENO
9	Spectrogram 1	1	0.000000000	59.999994792	5857.627	18549.153	8250.000	BIO	INSECT			BUENO
10	Waveform 1	1	22.716761034	59.364156697	3498.305	5532.203		BIO	INSECT			BUENO
10	Spectrogram 1	1	22.716761034	59.364156697	3498.305	5532.203	4125.000	BIO	INSECT			BUENO
11	Waveform 1	1	0.468749959	0.731534027	22000.000	31666.667			INDETE			
11	Spectrogram 1	1	0.468749959	0.731534027	22000.000	31666.667	27000.000		INDETE			
12	Waveform 1	1	7.005536066	7.282524678	23000.000	30333.333			INDETE			
12	Spectrogram 1	1	7.005536066	7.282524678	23000.000	30333.333	27000.000		INDETE			
