Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	2.543352380	12.658958439	1789.831	2359.322		BIO	AVEVOC	CRYSOU		MALO
1	Spectrogram 1	1	2.543352380	12.658958439	1789.831	2359.322	1875.000	BIO	AVEVOC	CRYSOU		MALO
2	Waveform 1	1	0.982658874	59.999994792	1871.186	5288.136		BIO	AVEVOC			MALO
2	Spectrogram 1	1	0.982658874	59.999994792	1871.186	5288.136	3375.000	BIO	AVEVOC			MALO
3	Waveform 1	1	0.000000000	59.999994792	6508.475	7728.814		BIO	INSECT			REGULA
3	Spectrogram 1	1	0.000000000	59.999994792	6508.475	7728.814	7500.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	7728.814	8949.153		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	7728.814	8949.153	8250.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	9193.220	10494.915		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	9193.220	10494.915	9750.000	BIO	INSECT			REGULA
6	Waveform 1	1	0.000000000	59.999994792	0.000	1627.119		BIO	HERPET			MUYMAL
6	Spectrogram 1	1	0.000000000	59.999994792	0.000	1627.119	375.000	BIO	HERPET			MUYMAL
