Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	22.138726402	24.277454540	1789.831	2766.102		BIO	AVEVOC	MILCHI		BUENO
1	Spectrogram 1	1	22.138726402	24.277454540	1789.831	2766.102	2250.000	BIO	AVEVOC	MILCHI		BUENO
2	Waveform 1	1	0.346820779	59.999994792	4067.797	5776.271		BIO	AVEVOC	TYRMEL		MUYBUE
2	Spectrogram 1	1	0.346820779	59.999994792	4067.797	5776.271	5250.000	BIO	AVEVOC	TYRMEL		MUYBUE
3	Waveform 1	1	0.000000000	59.999994792	3335.593	4149.153		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	3335.593	4149.153	3750.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	51.791903019	5776.271	6833.898		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	51.791903019	5776.271	6833.898	6375.000	BIO	INSECT			BUENO
5	Waveform 1	1	0.000000000	59.999994792	8216.949	8949.153		BIO	INSECT			BUENO
5	Spectrogram 1	1	0.000000000	59.999994792	8216.949	8949.153	8625.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.346820779	59.999994792	7077.966	7810.169		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.346820779	59.999994792	7077.966	7810.169	7125.000	BIO	INSECT			BUENO
7	Waveform 1	1	53.236989598	59.999994792	0.000	976.271		BIO	AVEVOC	PATCAY		BUENO
7	Spectrogram 1	1	53.236989598	59.999994792	0.000	976.271	375.000	BIO	AVEVOC	PATCAY		BUENO
8	Waveform 1	1	10.778993592	12.175127599	20270.394	29227.080			INDETE			BUENO
8	Spectrogram 1	1	10.778993592	12.175127599	20270.394	29227.080	24000.000		INDETE			BUENO
9	Waveform 1	1	22.497121515	24.088030468	20741.799	28284.271			INDETE			BUENO
9	Spectrogram 1	1	22.497121515	24.088030468	20741.799	28284.271	24000.000		INDETE			BUENO
