Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3396.610	3823.729		BIO	INSECT			BUENO
1	Spectrogram 1	1	0.000000000	59.999994792	3396.610	3823.729	3750.000	BIO	INSECT			BUENO
2	Waveform 1	1	0.000000000	59.999994792	0.000	671.186		BIO	INDETE			
2	Spectrogram 1	1	0.000000000	59.999994792	0.000	671.186	375.000	BIO	INDETE			
3	Waveform 1	1	0.000000000	59.999994792	4067.797	4881.356		BIO	INSECT			BUENO
3	Spectrogram 1	1	0.000000000	59.999994792	4067.797	4881.356	4125.000	BIO	INSECT			BUENO
4	Waveform 1	1	0.000000000	59.999994792	6345.763	6833.898		BIO	INSECT			BUENO
4	Spectrogram 1	1	0.000000000	59.999994792	6345.763	6833.898	6750.000	BIO	INSECT			BUENO
5	Waveform 1	1	44.277452804	45.086701289	9844.068	21803.390		BIO	INSECT			BUENO
5	Spectrogram 1	1	44.277452804	45.086701289	9844.068	21803.390	15000.000	BIO	INSECT			BUENO
6	Waveform 1	1	0.000000000	59.999994792	6915.254	8542.373		BIO	INSECT			BUENO
6	Spectrogram 1	1	0.000000000	59.999994792	6915.254	8542.373	7500.000	BIO	INSECT			BUENO
7	Waveform 1	1	0.000000000	59.999994792	2603.390	3416.949		BIO	INSECT			BUENO
7	Spectrogram 1	1	0.000000000	59.999994792	2603.390	3416.949	3375.000	BIO	INSECT			BUENO
8	Waveform 1	1	41.560690034	42.138724666	0.000	20989.831		PULSOS				
8	Spectrogram 1	1	41.560690034	42.138724666	0.000	20989.831	7875.000	PULSOS				
10	Waveform 1	1	49.595371417	58.265890896	9925.424	20664.407		BIO	INSECT			BUENO
10	Spectrogram 1	1	49.595371417	58.265890896	9925.424	20664.407	15000.000	BIO	INSECT			BUENO
