Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación	Comportamiento	Calidad
1	Waveform 1	1	0.000000000	59.999994792	3416.949	3986.441		BIO	INSECT			REGULA
1	Spectrogram 1	1	0.000000000	59.999994792	3416.949	3986.441	3750.000	BIO	INSECT			REGULA
2	Waveform 1	1	0.000000000	59.999994792	4962.712	5857.627		BIO	INSECT			REGULA
2	Spectrogram 1	1	0.000000000	59.999994792	4962.712	5857.627	5250.000	BIO	INSECT			REGULA
3	Waveform 1	1	26.242772288	59.884387865	2766.102	3335.593		BIO	INSECT			REGULA
3	Spectrogram 1	1	26.242772288	59.884387865	2766.102	3335.593	3000.000	BIO	INSECT			REGULA
4	Waveform 1	1	0.000000000	59.999994792	7322.034	9274.576		BIO	INSECT			REGULA
4	Spectrogram 1	1	0.000000000	59.999994792	7322.034	9274.576	8250.000	BIO	INSECT			REGULA
5	Waveform 1	1	0.000000000	59.999994792	6589.831	7077.966		BIO	INSECT			REGULA
5	Spectrogram 1	1	0.000000000	59.999994792	6589.831	7077.966	6750.000	BIO	INSECT			REGULA
6	Waveform 1	1	1.040462337	59.999994792	17410.169	20989.831		BIO	INSECT			REGULA
6	Spectrogram 1	1	1.040462337	59.999994792	17410.169	20989.831	18750.000	BIO	INSECT			REGULA
7	Waveform 1	1	1.213872727	59.999994792	21673.826	26148.402		BIO	INSECT			REGULA
7	Spectrogram 1	1	1.213872727	59.999994792	21673.826	26148.402	23625.000	BIO	INSECT			REGULA
8	Waveform 1	1	0.156249986	59.541599929	27341.462	38655.171		BIO	INSECT			BUENO
8	Spectrogram 1	1	0.156249986	59.541599929	27341.462	38655.171	30375.000	BIO	INSECT			BUENO
9	Waveform 1	1	1.526707690	59.999994792	38183.766	44783.429		BIO	INSECT			BUENO
9	Spectrogram 1	1	1.526707690	59.999994792	38183.766	44783.429	41250.000	BIO	INSECT			BUENO
